x,S_mean,S_lo,S_hi
-10.227465715933231,1.5639182548862813,-3.6179822080738275,7.967320547697315
-10.221088750649047,2.6085218136196437,-1.6758567214460287,8.062550100638296
-10.214711785364862,3.115111515697269,-0.7754217460638971,7.901148226074035
-10.20833482008068,2.965097016867142,-1.7821305710908129,7.892110011050987
-10.201957854796495,2.1930050209247156,-3.8463808138674533,8.277143742995209
-10.19558088951231,0.9617387844812196,-5.858097418929509,7.868700328774184
-10.189203924228126,-0.47245763956286846,-7.930328605957708,6.664805037959764
-10.182826958943942,-1.8173549273747363,-9.525246837927963,5.560162452941117
-10.176449993659759,-2.8352210064414924,-9.896900666131328,4.254390649624411
-10.170073028375574,-3.438669137760544,-9.573577788263655,3.181547542698865
-10.16369606309139,-3.725262424055201,-8.905852224525896,1.8672818071725452
-10.157319097807205,-3.902240308531192,-8.495644752168372,0.6876847843651194
-10.15094213252302,-4.1333086425210395,-8.14305296803175,0.31853763442365557
-10.144565167238838,-4.410397518182183,-8.424035456022196,-0.14758246208981218
-10.138188201954653,-4.536566263091311,-9.483680286429738,1.0624492480422025
-10.131811236670469,-4.215111184292471,-10.304423464825256,2.526525644555767
-10.125434271386284,-3.172386012756717,-10.028025384021221,3.838678226513497
-10.1190573061021,-1.2620309837189905,-8.737453415629904,6.4524073797836765
-10.112680340817917,1.4457374074228895,-6.252907503311498,8.760914214153877
-10.106303375533733,4.591193382188437,-2.7443699260948846,11.280496977019352
-10.099926410249548,7.536882162835236,1.0714394863791232,13.452200473214505
-10.093549444965364,9.547948719051286,3.9395569026759194,14.459230465882221
-10.087172479681179,10.109604026059474,5.216572733456612,14.932251525681414
-10.080795514396996,9.191189153358842,4.392185745877287,15.133193824953434
-10.074418549112812,7.246221975864052,1.5129583791600758,14.131686116315297
-10.068041583828627,4.923322644784023,-1.7146098581993459,12.602469102981614
-10.061664618544443,2.700452787080112,-4.519575662815876,10.853857757301586
-10.055287653260258,0.7151266489218722,-6.60294280567091,9.384340627714018
-10.048910687976075,-1.117356121438847,-8.01068470192022,6.856407049383576
-10.042533722691891,-2.854556499875079,-8.531724340343096,3.811310258568423
-10.036156757407706,-4.3889512090228475,-9.117502201586797,1.685305972051239
-10.029779792123522,-5.5240507775517065,-9.245776372985791,-1.176412404679957
-10.023402826839337,-6.153947104348411,-9.606313373729723,-2.540663154384691
-10.017025861555155,-6.351235655581926,-9.986270345025694,-2.8604598947407505
-10.01064889627097,-6.274911252000968,-10.704214451694744,-1.856928979602078
-10.004271930986786,-5.991866527615405,-11.054019434122448,-1.0778724366122825
-9.997894965702601,-5.392335403674822,-11.271602001157191,-0.14907114590899576
-9.991518000418417,-4.297008317745609,-10.796938102501393,1.2051608500566962
-9.985141035134234,-2.6772265847760424,-9.154206762091018,2.8538330865734687
-9.97876406985005,-0.7938250799435862,-7.121905045393372,4.192874083710833
-9.972387104565865,0.8902220952053101,-5.1339555848492004,5.769927563756997
-9.96601013928168,1.9852223149004224,-2.7912560486267286,6.268494109819005
-9.959633173997496,2.4332106605909174,-1.3554234244069114,6.417291234499646
-9.953256208713313,2.5397911392740333,-0.7027141808968226,6.506413925065741
-9.946879243429128,2.7408628127230075,-1.2701195391784472,6.800766546924654
-9.940502278144944,3.272806432862451,-1.4717027867066323,7.435444995268553
-9.93412531286076,3.9854623087135437,-1.5231046063509828,8.93112399167296
-9.927748347576575,4.421075640641861,-1.3716896155713092,10.180997216346334
-9.921371382292392,4.088779381805056,-1.5218735799421956,10.275995523491952
-9.914994417008208,2.750874270738389,-2.336491525860367,8.819111886016268
-9.908617451724023,0.5676094931376019,-3.816028912271335,6.280684418295358
-9.902240486439839,-1.9424435715036814,-5.462862225082492,3.051040976116993
