dt,bin,x_center,n,w_sum,median_dx,mad_dx,sigma_dx,var_mad_dx,D_mad,median_lo,median_hi,sigma_lo,sigma_hi,var_mad_lo,var_mad_hi
2,20,-9.109045138948964,23605,7658.158340408654,-0.5768816269880572,0.6919222877927558,1.0258439838815396,1.0523558792659486,0.26308896981648716,-0.602181949403966,-0.5456383946198826,0.9997872599467382,1.0524318790331304,0.9995750621436699,1.1076133035927562
3,1,-13.146295375085534,15027,22274.530317202676,0.8963948871088867,0.4089213116111381,0.6062667365946733,0.367559355901155,0.0612598926501925,0.8765542513152997,0.9050449644195327,0.5977293056226863,0.6236160552738699,0.35728035539438435,0.3888969843953423
3,2,-12.798146634126333,14811,20719.427326930774,0.7363651236804003,0.37749356580151705,0.5596719606573292,0.313232703546019,0.05220545059100317,0.7107111578641444,0.754904900622881,0.5399556082976941,0.5764177132945559,0.2915523733868805,0.3322574866583492
3,3,-12.53524193257452,21018,28640.538143489095,0.3182980786886702,0.4220338310736693,0.6257073579498221,0.39150969779254685,0.06525161629875781,0.3182980786886702,0.3280499700549608,0.6230643982919378,0.6417177980177831,0.38820924932022094,0.4118017322927922
3,4,-12.392681526138684,16638,22033.26886243189,0.4208646093680492,0.3892529018149577,0.5771063522308563,0.33305174178520514,0.055508623630867525,0.4087324109726751,0.4280379521644463,0.5540314216800941,0.5792393771605219,0.30695084047462284,0.3355182560533093
3,5,-12.233950616952855,17910,23144.831391961066,0.2375351952269699,0.4101997134197629,0.6081620951161405,0.3698611339360535,0.06164352232267559,0.2177229505306783,0.2502482156046941,0.5923205324003795,0.6354467285887132,0.35084361310306905,0.40379261624316776
3,6,-12.114879289464358,18664,22403.244019535858,0.1953001513622023,0.428500753078067,0.6352952165135421,0.4036000121249884,0.06726666868749807,0.17126706068594022,0.2048944585183623,0.6129120308873085,0.6445080393262322,0.3756611624789929,0.41539061275614414
3,7,-12.002665587667243,18998,23908.31441804231,-0.0641357045863433,0.45532594942537585,0.6750662526180622,0.45571444542379336,0.07595240757063222,-0.0754536487005879,-0.0463860736130783,0.6524389807119761,0.6888726562222413,0.42567662355248237,0.47454569421349696
3,8,-11.877632359588858,18070,20051.814522698645,-0.0671396643651203,0.40828456554221937,0.6053226968728944,0.366415567349474,0.06106926122491233,-0.0801009375177024,-0.051043313099037424,0.5927341571914228,0.6253809689772678,0.35133378110142627,0.3911013563589464
3,9,-11.729600138011651,19907,21184.76112519096,-0.1794146850426248,0.45080389824804357,0.6683618595425493,0.44670757529117444,0.07445126254852907,-0.1886990937489931,-0.1672776310779387,0.6572349781223741,0.6840486352025965,0.4319578164675175,0.46792253532253497
3,10,-11.627738167514028,20184,21385.60770522279,-0.4203304866146098,0.47144456761117937,0.6989637159403345,0.48855027620112057,0.08142504603352009,-0.44527544494080146,-0.3987196728125077,0.6842097513623857,0.7234370532329788,0.4681429838593777,0.5233611699904158
