dt,x_id,x_center,x_lo,x_hi,n,median_dx,median_lo,median_hi,ppos,ppos_lo,ppos_hi
2,20,-6.306,-9.584,-3.028,23605,-0.5768816269880572,-0.6054479099253043,-0.5489014899839006,0.24354692176143655,0.23630224212517292,0.2494090054649768
3,1,-13.327,-13.747,-12.907,15027,0.8963948871088867,0.879627253237723,0.9050449644195327,0.9551912467903518,0.9509709656041824,0.9592723167556324
3,2,-12.777000000000001,-12.907,-12.647,14811,0.7363651236804003,0.7132704324400674,0.7523216981972125,0.895271204519417,0.8884820351249121,0.901648057740334
3,3,-12.5545,-12.647,-12.462,21018,0.3182980786886702,0.3182980786886702,0.3263419077958281,0.6931680968269733,0.6850627398628861,0.7015637170837656
3,4,-12.3895,-12.462,-12.317,16638,0.4208646093680492,0.4087324109726751,0.42301292455320566,0.7866261115883815,0.7780452904159798,0.7955187190119476
3,5,-12.248999999999999,-12.317,-12.181,17910,0.2375351952269699,0.2177229505306783,0.2502482156046941,0.6450671723936713,0.6372547207678133,0.6543555726456773
3,6,-12.119,-12.181,-12.057,18664,0.1953001513622023,0.1740140381504424,0.201017850052104,0.6121181397600485,0.6027027791205969,0.6209198482625496
3,7,-11.995000000000001,-12.057,-11.933,18998,-0.0641357045863433,-0.07859352652050706,-0.0463860736130783,0.44931549058291365,0.4414807961505091,0.4593928345690395
3,8,-11.868,-11.933,-11.803,18070,-0.0671396643651203,-0.0804694346876466,-0.0536105451796533,0.4617331448777674,0.4516371504594331,0.4721800561165784
3,9,-11.7375,-11.803,-11.672,19907,-0.1794146850426248,-0.18751456410309544,-0.1672776310779387,0.40835152522071755,0.39907463770949614,0.4175057538971193
3,10,-11.6125,-11.672,-11.553,20184,-0.4203304866146098,-0.4382334563591943,-0.3987196728125077,0.28153481807525776,0.27162242671207326,0.2901882524136047
3,11,-11.484,-11.553,-11.415,18665,-0.3771432410300352,-0.3970919435660018,-0.3605605998565006,0.3034197636273761,0.2941266128939824,0.31273768362996035
3,12,-11.341,-11.415,-11.267,20510,-0.5190737702571244,-0.5428218089918353,-0.4932017542471651,0.2631195335276968,0.2544601513411346,0.27158103816276635
3,13,-11.192,-11.267,-11.117,19652,-0.720862531114232,-0.7436989467135788,-0.6962238310747954,0.19876289835243147,0.19136754197613792,0.2062533077849212
3,14,-11.0385,-11.117,-10.96,19857,-0.5194532935677909,-0.5446966269685313,-0.4903961850398865,0.2676616426923267,0.25810820875838225,0.27725563904886913
3,15,-10.872,-10.96,-10.784,19441,-0.8201697416929647,-0.8464094054178951,-0.7886886906018327,0.19441976534531866,0.18617847220221034,0.2023007976408801
3,16,-10.690000000000001,-10.784,-10.596,20206,-0.848180693879458,-0.8760869521926118,-0.8207132085199421,0.17161086014995577,0.16536455554432378,0.1785550501173198
3,17,-10.4805,-10.596,-10.365,19810,-0.8929568907623295,-0.9204735321792281,-0.8501021427467275,0.14935241639515473,0.14324574492966835,0.1565290685186384
3,18,-10.217500000000001,-10.365,-10.07,20155,-0.9495988040228324,-0.9829979378387973,-0.9267909936986249,0.13211185301819592,0.1264680615670694,0.1369258708942028
3,19,-9.827,-10.07,-9.584,19863,-0.9336552338299082,-0.9579269813125818,-0.9052075169683744,0.14598003865673498,0.1408929938151166,0.15151635523056037
3,20,-6.306,-9.584,-3.028,19393,-0.5798893603000383,-0.6036716431648741,-0.5604430153854361,0.20714673510685555,0.20057628240482955,0.2134917407607896
4,1,-13.327,-13.747,-12.907,15997,0.927507898063773,0.9125131503246102,0.9422241672355742,0.918348048107425,0.9134928320697138,0.9233186389659422
4,2,-12.777000000000001,-12.907,-12.647,13410,0.6554483622437886,0.6483099488938091,0.6867039874258392,0.8196512746905023,0.810668048844329,0.8275429165184296
4,3,-12.5545,-12.647,-12.462,18313,0.4129818303744521,0.4102903941636135,0.4367020738140184,0.759792894574793,0.7519872203595611,0.7679108721369551
4,4,-12.3895,-12.462,-12.317,11717,0.3440328709223479,0.3380579847476888,0.3684143497663648,0.7220774490024656,0.7099590376386173,0.7330712344065924
4,5,-12.248999999999999,-12.317,-12.181,14704,0.2441830548159398,0.2284330984662776,0.2495031356742565,0.6598837671316334,0.649856567571085,0.6707407544448216
4,6,-12.119,-12.181,-12.057,14712,0.0924155595415303,0.0819006260424739,0.11226340256128171,0.559020982203814,0.548873487598039,0.5708740197554932
4,7,-11.995000000000001,-12.057,-11.933,11748,0.0475598733071791,0.0362419291929345,0.0660074331019817,0.5279429159561884,0.5164486466977286,0.5393905217811714
4,8,-11.868,-11.933,-11.803,13692,-0.0334802532843401,-0.0506503281334648,-0.009703293228274908,0.481324093291589,0.4701061582879559,0.4918682098845603
4,9,-11.7375,-11.803,-11.672,13757,-0.2898234629619711,-0.3142740823054044,-0.2774930961422406,0.33414789425284397,0.32373775181411885,0.34392410533035306
4,10,-11.6125,-11.672,-11.553,10982,-0.2387793958158344,-0.2758352253008453,-0.2133525192082004,0.35814726033861194,0.345475180640351,0.3710282230907114
4,11,-11.484,-11.553,-11.415,12551,-0.415696186151461,-0.436304606325228,-0.3921379327772705,0.26369963055245293,0.2543324418375025,0.2738869458588653
4,12,-11.341,-11.415,-11.267,13397,-0.4922901486408992,-0.5073508618304974,-0.46889609031102114,0.26358814455525587,0.25111207612510844,0.2735455597727126
4,13,-11.192,-11.267,-11.117,11501,-0.5850860161268763,-0.6130932681909815,-0.5589566705740779,0.2226505973191934,0.21226746628186502,0.2331592502398958
4,14,-11.0385,-11.117,-10.96,13224,-0.4163009241097946,-0.4165719741625207,-0.40274792654486996,0.3360680043491153,0.3243226044423931,0.34837190955764874
4,15,-10.872,-10.96,-10.784,11995,-0.5495761650508832,-0.590685927504098,-0.5114044829980724,0.2557535985000058,0.24507793514972945,0.26769877574062884
4,16,-10.690000000000001,-10.784,-10.596,13057,-0.5647241512461143,-0.6015818963493985,-0.5373820794110918,0.2293830624895292,0.22051594857588658,0.238494584515339
4,17,-10.4805,-10.596,-10.365,13143,-0.5952589315728574,-0.626497805076287,-0.5553725063890909,0.21141275269267454,0.20177383057579007,0.22051650105739995
4,18,-10.217500000000001,-10.365,-10.07,13245,-0.6681848700846711,-0.7020307338153734,-0.6394444754334856,0.18321331763546259,0.17531748707592681,0.1916946374084982
4,19,-9.827,-10.07,-9.584,13351,-0.7476338716504145,-0.7757483110620296,-0.7135723824100761,0.18991807792923035,0.18176217332267533,0.19867982533719555
4,20,-6.306,-9.584,-3.028,13275,-0.4077824338472524,-0.43021746619401924,-0.3844834532442966,0.2751563848144954,0.26620268225683236,0.2827063470960505
5,1,-13.327,-13.747,-12.907,10607,1.12326825630978,1.1073053339842822,1.1457151798915568,1.0,1.0,1.0
5,2,-12.777000000000001,-12.907,-12.647,7881,0.8302847125064403,0.8089639267957409,0.8422060039127618,0.9884369863537327,0.9858802669567,0.9908010654684266
5,3,-12.5545,-12.647,-12.462,6081,0.662482135634848,0.6469904864973284,0.6780306090930601,0.8824939419739342,0.8712400003228971,0.8929074377620776
5,4,-12.3895,-12.462,-12.317,4826,0.5291155820327855,0.4890531659765642,0.5453039287795214,0.816910048221923,0.803521475267597,0.8326575825576045
5,5,-12.248999999999999,-12.317,-12.181,6454,0.3113412580089179,0.252147612275845,0.3113412580089179,0.6910820753520233,0.6767617342623105,0.7059609333963759
5,6,-12.119,-12.181,-12.057,4778,0.3159085454345813,0.2802699204501787,0.331457018892852,0.6923964049948302,0.6751335268990047,0.710108775431707
