x,dt,obs_class,weight_col,weight_cap_q,n,grid_qlo,grid_qhi,grid_n,b_OU_linear,b_tanh_saturating,b_rational_saturating,b_hinge_plateau_smooth
-8.941305187768968,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.07805006690394256,-0.17346645330736904,-0.17312207708697586,-0.13830213672364813
-8.932082319659942,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.07985912768208236,-0.175582153203362,-0.17499180746425422,-0.13967236752346396
-8.922859451550918,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.08166818846022195,-0.17764847740763465,-0.17681463194303318,-0.14101768287016644
-8.913636583441892,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.08347724923836175,-0.17966601742454458,-0.1785916419500306,-0.14233841424700033
-8.904413715332868,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.08528631001650133,-0.18163539050755523,-0.18032392232966638,-0.14363489244642147
-8.895190847223843,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.08709537079464114,-0.1835572374496652,-0.18201254936884498,-0.1449074474319752
-8.885967979114817,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.08890443157278116,-0.18543222043561247,-0.18365858902844304,-0.14615640820493978
-8.876745111005793,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.09071349235092052,-0.18726102095935043,-0.1852630953689327,-0.14738210267570867
-8.867522242896769,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.0925225531290601,-0.18904433780973262,-0.1868271091577262,-0.1485848575398708
-8.858299374787743,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.09433161390719991,-0.19078288512682504,-0.18835165664608758,-0.14976499815894484
-8.849076506678717,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.09614067468533993,-0.19247739053077692,-0.18983774850378274,-0.1509228484457234
-8.839853638569693,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.09794973546347929,-0.19412859332471832,-0.19128637890002947,-0.15205873075417536
-8.830630770460669,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.09975879624161887,-0.19573724277271815,-0.1926985247197308,-0.15317296577385067
-8.821407902351643,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.10156785701975868,-0.19730409645343452,-0.19407514490444225,-0.15426587242872938
-8.812185034242617,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.1033769177978987,-0.19882991868972058,-0.19541717990801197,-0.1553377677804518
-8.802962166133593,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.10518597857603806,-0.20031547905410713,-0.19672555125733424,-0.15638896693586762
-8.793739298024567,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.10699503935417809,-0.20176155094976847,-0.19800116120916655,-0.15741978295883421
-8.784516429915543,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.10880410013231767,-0.20316891026629258,-0.1992448924944698,-0.1584305267861919
-8.775293561806517,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.11061316091045748,-0.204538334109332,-0.2004576081422496,-0.15942150714784767
-8.766070693697493,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.11242222168859706,-0.20587059960296591,-0.2016401513753629,-0.1603930304908874
-8.756847825588467,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.11423128246673686,-0.2071664827634191,-0.2027933455712592,-0.16134540090764504
-8.747624957479443,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.11604034324487644,-0.208426757442589,-0.20391799428108637,-0.16227892006764352
-8.738402089370418,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.11784940402301625,-0.20965219433969193,-0.20501488130106352,-0.16319388715333497
-8.729179221261393,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.11965846480115583,-0.21084356007919208,-0.20608477079045145,-0.16409059879955054
-8.719956353152368,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.12146752557929563,-0.21200161635308024,-0.20712840743088476,-0.1649693490365856
-8.710733485043344,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.12327658635743521,-0.21312711912546126,-0.20814651662221947,-0.16583042923682884
-8.701510616934318,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.12508564713557502,-0.2142208178973495,-0.20913980471044286,-0.16667412806485782
-8.692287748825294,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.1268947079137146,-0.21528345502949994,-0.21010895924353987,-0.1675007314309108
