rep,n,ou_a,ou_b,ou_x_star,ou_tau,ou_sse,ou_aic,ou_bic,tanh_A,tanh_Delta,tanh_x_star,tanh_tau_local,tanh_sse,tanh_aic,tanh_bic,rat_A,rat_Delta,rat_x_star,rat_tau_local,rat_sse,rat_aic,rat_bic,hinge_a,hinge_b,hinge_A,hinge_x_c,hinge_Delta,hinge_tau_from_b,hinge_sse,hinge_aic,hinge_bic,delta_aic_tanh,delta_bic_tanh,delta_aic_rat,delta_bic_rat,delta_aic_hinge,delta_bic_hinge
17,39685,-2.3916311328194597,-0.24736625199125567,-9.668380846486704,4.042588639113753,14153.81476844819,-40910.80242732675,-40893.6249702037,0.31708884785787284,0.7039428178372937,-9.754888989580738,2.2200175836925635,14156.501132365853,-40901.271013494006,-40875.50482780943,0.33854297341317613,0.7118841217670091,-9.757034903539333,2.1027880584548044,14144.857181109764,-40933.925999629486,-40908.15981394491,-2.4796972852464134,-0.30399520265975644,0.25134227377974516,-10.261455746900529,0.5817044099728167,3.2895255953076337,13963.383899306975,-41442.3641300542,-41399.42048724658,9.531413832744875,18.12014239426935,-23.12357230273483,-14.534843741210352,-531.5617027274493,-505.7955170428759
18,38941,-2.3840733763430078,-0.24591658170871558,-9.694642629535677,4.066419568178955,13992.489042926796,-39853.16457339187,-39836.02496747361,0.3144494541789259,0.7096282596795687,-9.776132498062823,2.256732362702022,13982.035878773562,-39880.26652850109,-39854.5571196237,0.3368367490988304,0.7224905493994771,-9.778036582933664,2.1449279252706868,13969.865007137003,-39914.17806419849,-39888.4686553211,-2.585532685997055,-0.3284209334294625,0.2552110840962524,-10.480247614476822,0.6424290595289268,3.0448729000241324,13735.093937235373,-40570.16381546172,-40527.31480066606,-27.10195510921767,-18.532152150088223,-61.01349080661748,-52.443687847488036,-716.9992420698472,-691.2898331924516
19,39174,-2.3257515626056215,-0.23983068099534924,-9.697473037866754,4.169608308035417,14405.067320055992,-39186.970941703425,-39169.8194046226,0.32364427247163663,0.7194970052919215,-9.750379366861102,2.2231105769220014,14330.809711998307,-39387.433807896414,-39361.70650227517,0.3454095863072291,0.7267218561031774,-9.753381036387687,2.103942348191764,14318.888605767346,-39420.0343216794,-39394.307016058156,-2.498688956488735,-0.30282256068207214,0.2564600977608076,-10.211928907736855,0.5859292709753381,3.302263866165116,14187.159089139763,-39778.09144532512,-39735.21260262305,-200.46286619298917,-191.88709765257227,-233.06337997597439,-224.48761143555748,-591.1205036216925,-565.393198000449
20,39427,-2.4158555501437085,-0.24999382111761986,-9.66366104307462,4.000098864561572,15194.467280040579,-37590.41308754255,-37573.24867526299,0.32220141354205056,0.7117013309280064,-9.74821541234538,2.208870914326768,15278.36039223563,-37371.32380874944,-37345.57719033011,0.3445147263523842,0.7214653218192983,-9.749666188086211,2.0941494416158952,15257.995868374088,-37423.911104657825,-37398.16448623849,-3.402227249259468,-0.3941543912629431,0.2562914293718492,-10.272244490447617,0.7005377475676736,2.5370768971920272,15025.351119384517,-38025.70048278446,-37982.78945208557,219.08927879310795,227.6714849328855,166.50198288472166,175.0841890244992,-435.2873952419104,-409.54077682257775
21,39511,-2.307218857156177,-0.23768975598746472,-9.706850207199738,4.207164906394779,14468.70692323289,-39688.39263417191,-39671.223965385645,0.3039606171261965,0.6285611468643196,-9.771159060555346,2.0679032461740183,14476.386580663062,-39665.42666618825,-39639.67366300885,0.3255268589436918,0.6429307666451499,-9.769537487311048,1.9750467556852542,14456.283870655883,-39720.331954260124,-39694.57895108072,-2.7186950228790567,-0.318188431040127,0.24834088695557346,-10.133655299055981,0.5495033347598107,3.1427918253693177,14366.933294786106,-39961.29710797383,-39918.37543600816,22.965967983662267,31.550302376796026,-31.93932008821139,-23.35498569507763,-272.9044738019147,-247.15147062251344
22,39382,-2.2948751766700823,-0.2372866900880906,-9.67131858857372,4.214311386908211,14494.466281359162,-39359.959826736595,-39342.79769846038,0.3066233664759908,0.6708182280118178,-9.761345676997653,2.1877596470272405,14431.928692407791,-39528.24438293514,-39502.50119052082,0.3290304985591156,0.6880666803742527,-9.759638998359375,2.0911942308917313,14416.921584632686,-39569.21724431671,-39543.47405190239,-2.9475690766546623,-0.3473207422025349,0.24777222405720037,-10.257749468211648,0.6287208004427961,2.879183067669667,14216.150448103841,-40117.50855804613,-40074.60323735561,-168.28455619854503,-159.70349206044193,-209.25741758011281,-200.6763534420097,-757.5487313095364,-731.8055388952271
23,38968,-2.295165087842559,-0.237228452683865,-9.674914884266173,4.21534596161034,14548.767148073177,-38388.61949891381,-38371.47850676284,0.29487335523179103,0.5883914511296662,-9.789889034335703,1.9954039274492923,14464.507811452764,-38612.95913585752,-38587.24764763106,0.31302790294075467,0.5884455774677192,-9.788335667351383,1.8798502367985117,14454.476465014075,-38639.99338574431,-38614.28189751785,-3.9272096340307625,-0.42397145892301863,0.22116397418040945,-9.953119008930456,0.5268933963283345,2.3586493358308163,14255.523802012922,-39176.077774647994,-39133.22529427056,-224.3396369437105,-215.76914086822217,-251.37388683050085,-242.80339075501252,-787.458275734185,-761.74678750772
24,39521,-2.2177369404758376,-0.22865170070595942,-9.699192849336354,4.373464080575443,14025.090374060972,-40939.1347706636,-40921.96559575323,0.29725227334881055,0.6118481905149067,-9.778866956615577,2.0583465472673903,13863.618418195956,-41394.78266861334,-41369.02890624778,0.31600420318832145,0.614420045834164,-9.779604377250255,1.9443413715228426,13857.787102256925,-41411.40949083242,-41385.65572846686,-3.534594156936077,-0.3838528648302456,0.22576824882675056,-9.905425907029315,0.49919851060678094,2.6051648733746933,13708.662557377003,-41835.00235839345,-41792.07942111752,-455.6478979497406,-447.06331049455184,-472.274720168818,-463.6901327136293,-895.867587729852,-870.113825364293
25,39168,-2.27110171329767,-0.23503690028838745,-9.662745341310474,4.254651072971997,13759.148711225098,-40971.843034096106,-40954.69180336436,0.29519918178119087,0.6125595909779732,-9.78504724647587,2.075072116670086,13702.268187172196,-41132.09974214748,-41106.37289604986,0.313394950517348,0.6092577718002306,-9.787106868586,1.94405739720591,13686.598770279603,-41176.916476535465,-41151.189630437846,-2.6232048175174074,-0.31922176680199954,0.2425951411599952,-10.305796757745817,0.5782335642594041,3.132618461510677,13458.868412239402,-41830.11289675231,-41787.23481992295,-160.25670805137634,-151.68109268550324,-205.0734424393595,-196.4978270734864,-858.2698626562051,-832.5430165585931
26,39078,-2.211022855316226,-0.2291445383998946,-9.649031439962277,4.364057755785725,13841.823293962892,-40553.68715645528,-40536.54052659973,0.30833991097007074,0.6687024545908541,-9.7660269160246,2.168718452590337,13682.297484255849,-41004.67306266057,-40978.953117877245,0.3282460489576573,0.672623175248219,-9.76844432123609,2.0491432490478667,13673.788896995471,-41028.98199187282,-41003.26204708949,-3.2392977405017325,-0.3694385447972959,0.23837807369410835,-10.158593429143691,0.5890602375632185,2.7068101422624475,13436.784574354446,-41708.24978635586,-41665.38321171699,-450.98590620529285,-442.41259127751255,-475.2948354175387,-466.7215204897584,-1154.5626299005817,-1128.8426851172553
27,39009,-2.231169282745323,-0.23047389772589535,-9.680789472302292,4.3388861379404835,14265.225903472585,-39237.78885978594,-39220.645764450506,0.30456692720902145,0.6572087397131986,-9.769132314996337,2.1578467029749504,14179.315260128638,-39471.426232684746,-39445.71158968159,0.32513452264431963,0.6658000734608209,-9.768932764728014,2.047768007057103,14165.233201666788,-39510.18691814601,-39484.472275142856,-2.917180072215928,-0.3386564693044398,0.23819095857555914,-10.17962501358769,0.5624051939741224,2.9528448166186854,13987.297990853218,-39999.29832041513,-39956.44058207653,-233.63737289880373,-225.06582523108227,-272.39805836007145,-263.82651069235,-761.5094606291896,-735.7948176260252
28,39308,-2.1368144946220915,-0.22063979012780796,-9.684628930186703,4.532274071783423,14094.382192084599,-40312.319720211875,-40295.16135353291,0.295734060008421,0.6460985051885808,-9.767371475581534,2.1847280802562383,13927.603219361019,-40778.225557231715,-40752.488007213266,0.31472304006899676,0.6495605568669046,-9.768287243179051,2.0639116752446895,13918.493544947143,-40803.94428525783,-40778.20673523938,-2.5927140486208633,-0.30503021210622666,0.23156360419302421,-10.158356541890628,0.5263067920127105,3.278363782705401,13774.793432598888,-41207.8853663259,-41164.98944962849,-465.90583701983996,-457.3266536803567,-491.6245650459532,-483.0453817064699,-895.5656461140243,-869.8280960955817
29,39030,-2.3236758207975434,-0.2397425956892019,-9.6923778359767,4.171140289547806,14119.125725771357,-39681.71447887902,-39664.57030715867,0.29519814146070744,0.5948230535431154,-9.796686645658598,2.014995929851712,14126.241699728227,-39660.0484950574,-39634.332237476876,0.3152502499931275,0.6048812039673349,-9.795044682450811,1.9187334632740858,14108.617911514346,-39708.77241667699,-39683.056159096464,-3.1215942258670584,-0.3516180926980359,0.23533414804861882,-10.080948655419538,0.516580584854669,2.843994722588932,13963.27594143356,-40108.93095410946,-40066.07052480859,21.665983821614645,30.238069681792695,-27.057937797973864,-18.485851937795815,-427.2164752304452,-401.50021764991834
30,39349,-2.2582438782334644,-0.23337710860026073,-9.676372681870399,4.284910401014724,14193.227191259557,-40120.398374025644,-40103.23792234452,0.2992795758944257,0.6687165785659845,-9.766786424552231,2.2344210311293744,14179.37535488329,-40156.81966103927,-40131.07898351758,0.3212352118483194,0.6858046707719959,-9.766819862949706,2.1348988077179367,14164.220326248545,-40198.89867495739,-40173.1579974357,-2.9805284027287287,-0.3508096554461268,0.2394356046592099,-10.284080019638983,0.6205007401422377,2.8505486792497026,13957.938281937364,-40772.1756798007,-40729.27455059789,-36.42128701362526,-27.8410611730651,-78.50030093174428,-69.92007509118412,-651.7773057750528,-626.0366282533723
31,39289,-2.283831122722118,-0.2353366600891799,-9.704527640770754,4.249231716049059,13720.401494769674,-41330.41269067664,-41313.25529095572,0.3049943100088354,0.5926031182236738,-9.78839517616156,1.9429972913478506,13552.189387557168,-41813.07286216231,-41787.33676258093,0.32503507782475705,0.5984557347083712,-9.786840602130606,1.8412035362873331,13538.022192279244,-41854.16630171534,-41828.43020213396,-3.3372433827572507,-0.372727213935961,0.24405662737307385,-10.036837252158191,0.5248845843592861,2.6829272524538874,13401.09100441361,-42249.58076903449,-42206.68726973219,-482.66017148567335,-474.08147162521345,-523.7536110387009,-515.174911178241,-919.1680783578486,-893.4319787764689
32,39199,-2.5689144265762525,-0.2653325725108842,-9.681866053105383,3.7688550280006763,15515.556979119805,-36325.94834489024,-36308.79553185974,0.3235269266730332,0.7194588990645417,-9.760603609851268,2.2237991330831335,15864.478019289952,-35452.18898766797,-35426.45976812222,0.34777067495574315,0.7394785456404835,-9.760831885080803,2.1263395648140504,15838.853823950418,-35515.5541290231,-35489.82490947735,-2.669836932905016,-0.3435326520321246,0.27489967905505996,-10.54491975628893,0.7274460861076449,2.910931447373706,15684.99069205317,-35894.20598474073,-35851.32395216449,873.7593572222686,882.3357637375157,810.3942158671416,818.9706223823887,431.7423601495102,457.4715796952514
33,39138,-2.3411203571926875,-0.24209370076471443,-9.67030678533834,4.130632052140332,14542.695859343392,-38742.815582932875,-38725.66588465083,0.2960048564809806,0.5970290334337172,-9.778066933911665,2.0169568855437965,14607.282775604119,-38567.38102253094,-38541.65647510787,0.3152932303486845,0.6026784059099013,-9.77734277788251,1.9114853980321618,14591.464629242204,-38609.786312339646,-38584.06176491657,-3.268624082492763,-0.3616902243373434,0.22910007547832295,-9.984834960343123,0.4889101751123884,2.7647968695645866,14445.81643894095,-38998.41444203023,-38955.54019632511,175.43456040193269,184.00940954295947,133.02927059322974,141.60411973425653,-255.5988590973575,-229.8743116742844
34,39398,-2.281099076638577,-0.23473600697681787,-9.71772122230849,4.2601048423677,14209.150632363506,-40175.218442770514,-40158.05550210536,0.321013177010201,0.7260473644688145,-9.766303711851476,2.261736951831552,14126.9452757686,-40401.81279364249,-40376.068382644764,0.3437406926692233,0.7393834079120479,-9.768292428001253,2.150991790266583,14109.758370946354,-40449.77375737822,-40424.02934638049,-0.3423731675413585,-0.13276625696579952,0.27090461408674116,-10.63632830196017,0.6073290917769839,7.5320342898391655,13968.94010057408,-40840.94910609545,-40798.04175443257,-226.59435087197926,-218.01288053940516,-274.55531460770726,-265.97384427513316,-665.7306633249391,-639.9862523272095
35,38665,-2.357931339960414,-0.24319287047144456,-9.69572559997099,4.111962649486548,13859.193885349418,-39665.74742259502,-39648.62204244093,0.30478265036902347,0.645415733968368,-9.784544023450673,2.1176262270405295,13880.63553290738,-39603.9747790481,-39578.286708816966,0.32594175186397045,0.6562866412771129,-9.78433049906909,2.0135089706181906,13863.843728676256,-39650.77725702939,-39625.08918679826,-2.861102297913404,-0.34171986084615036,0.2503313537856575,-10.304692282349174,0.608605798872135,2.926373660353975,13694.208243414021,-40122.793405634635,-40079.97995524942,61.772643546923064,70.33533362396702,14.97016556563176,23.532855642675713,-457.04598303961393,-431.35791280848935
36,39195,-2.5009238432817575,-0.2575667044348321,-9.709810314067692,3.8824894009272604,15333.588580303325,-36780.64207276877,-36763.489463835525,0.31040581697523745,0.6765497064910406,-9.782062333811796,2.1795651675722696,15586.996804753557,-36136.186077026316,-36110.457163626445,0.33289293416033855,0.6921105648575243,-9.782723545136532,2.0790785680184123,15561.069418880386,-36201.43726255471,-36175.70834915484,-2.1883616133596115,-0.28260334011621335,0.2569430869422898,-10.373049504910979,0.5921648846410799,3.5385285948452547,15377.082313763187,-36663.622809881665,-36620.74128754855,644.4559957424572,653.0323002090809,579.2048102140616,587.7811146806853,117.0192628871082,142.748176286972
37,39526,-2.375551994866915,-0.2455007791343091,-9.67635216166582,4.073306828296939,14616.46813849355,-39316.853557006645,-39299.68412908224,0.31661873083821795,0.7439132420555041,-9.747123339982775,2.349555378754961,14698.268966608244,-39094.263625570115,-39068.50948368351,0.34023607259463967,0.7641140984941247,-9.748921269535801,2.2458350540758127,14682.589010285079,-39136.45204722588,-39110.69790533928,-2.726168007346288,-0.3479464860047946,0.2608425466678225,-10.565018515006754,0.7340890560226585,2.8740051709739647,14531.08382220569,-39542.42773132143,-39499.504161510435,222.5899314365306,231.1746453987289,180.40150978076417,188.98622374296247,-225.57417431478825,-199.82003242819337
38,39170,-2.2956759333522507,-0.23719630732824076,-9.678379732005743,4.215917234395071,13810.88867892478,-40828.91659685953,-40811.765264006215,0.3132010587805962,0.6976813056548583,-9.762819915006235,2.2275828452534014,13728.023936713898,-41062.64280680399,-41036.91580752401,0.3363201848343305,0.7145006130352595,-9.763496153915984,2.1244654506455465,13715.556118719476,-41098.23324095681,-41072.506241676834,-2.080253645269875,-0.2747469823559925,0.25505154232314187,-10.396815934805137,0.6012420148760532,3.63971240530056,13518.892528571716,-41659.94667440037,-41617.06834226708,-233.72620994445606,-225.1505435177969,-269.3166440972782,-260.74097767061903,-831.0300775408396,-805.3030782608621
39,39176,-2.3272906243425004,-0.24000415715583148,-9.696876303819279,4.166594495072489,14531.697888457522,-38848.092426759635,-38830.94078757287,0.3023150248313015,0.6454096870653557,-9.778082246391605,2.1348912030604783,14561.195638229374,-38766.65005434666,-38740.92259556652,0.3234509236057173,0.6576507711271895,-9.778456127518183,2.033232008726176,14543.554719002588,-38814.14063425393,-38788.41317547378,-2.54017329562436,-0.3052056212396585,0.24286107760996592,-10.225669853447316,0.5482753559758777,3.2764796268767404,14414.84564926295,-39158.38775117867,-39115.50865321176,81.44237241297378,90.0181920063551,33.951792505708,42.52761209908931,-310.29532441903575,-284.56786563888454
40,39401,-2.3872867268654674,-0.24647058835226793,-9.685888863353705,4.057279234351284,14902.165882887668,-38304.986826304485,-38287.823733353136,0.31356563374847013,0.6828617791209631,-9.761921202043712,2.177731567575826,14955.274044774258,-38162.819625206466,-38137.07498577944,0.3337992227248782,0.6855104479219819,-9.764749454532012,2.053661007134785,14938.940573337144,-38205.87512476411,-38180.13048533709,-1.9393970421260363,-0.25927692365249205,0.2532708426596907,-10.350787737727389,0.5594390986501466,3.8568800721359087,14770.87749086395,-38647.64858132402,-38604.74084894565,142.16720109801827,150.74874757369253,99.11170154037245,107.69324801604671,-342.66175501953694,-316.91711559251416
