bin,x0_lo,x0_hi,x0_mid,n,resid_med,mad,sigma_mad,var_mad,mean_resid2,D_var_mad,D_mean_resid2,D_mad2,model,dt,obs_class,weight_col,weight_cap_q,nbins_diff,min_per_bin_diff
10,-9.957319323621874,-9.843252484957032,-9.901055335150536,3711,-0.06840682864252867,0.43316192596364433,0.642205871433699,0.41242838130391674,0.4389684323306685,0.20621419065195837,0.21948421616533426,0.09381462705226684,tanh_saturating,1,TT,w_clone,0.999,20,200
11,-9.843252484957032,-9.72114106863108,-9.780449286333084,3713,-0.025253924834607477,0.4031075666867857,0.5976472783698284,0.35718226934286323,0.3545950588303899,0.17859113467143162,0.17729752941519494,0.0812478551600707,tanh_saturating,1,TT,w_clone,0.999,20,200
12,-9.72114106863108,-9.59732047300703,-9.661090811410036,3711,0.02848738547294674,0.41819469316712743,0.6200154520895831,0.3844191608298501,0.37639778280075886,0.19220958041492506,0.18819889140037943,0.08744340069657393,tanh_saturating,1,TT,w_clone,0.999,20,200
13,-9.59732047300703,-9.461926499746305,-9.52876044106454,3711,0.08448227921870663,0.40193821701777965,0.5959136005505601,0.3551130193211325,0.3771028239955583,0.17755650966056624,0.18855141199777914,0.08077716514971586,tanh_saturating,1,TT,w_clone,0.999,20,200
14,-9.461926499746305,-9.315628194858398,-9.390578662575669,3707,0.10252690332433259,0.39877017467233666,0.5912166609692063,0.3495371402075775,0.4553714439469249,0.17476857010378874,0.22768572197346246,0.07950882610410295,tanh_saturating,1,TT,w_clone,0.999,20,200
15,-9.315628194858398,-9.13634808803837,-9.228276262019984,3714,0.06063846099655501,0.3960304405900124,0.5871547312187524,0.34475067839256535,0.38465808353765957,0.17237533919628267,0.19232904176882978,0.07842005493695968,tanh_saturating,1,TT,w_clone,0.999,20,200
16,-9.13634808803837,-8.907866311136049,-9.02988492488236,3711,0.06435200707664618,0.4202260774715757,0.6230271824593581,0.38816287008324624,0.4103558775468153,0.19408143504162312,0.20517793877340765,0.08829497809357337,tanh_saturating,1,TT,w_clone,0.999,20,200
17,-8.907866311136049,-8.57403085994758,-8.76351151033816,3712,0.06066538554982975,0.42635544748746307,0.6321145864449127,0.399568850396423,0.4131896148991453,0.1997844251982115,0.20659480744957265,0.09088948380111744,tanh_saturating,1,TT,w_clone,0.999,20,200
18,-8.57403085994758,-8.008431406032207,-8.341995137230025,3711,0.07556337256524526,0.42003308958885943,0.622741058624443,0.3878064260966919,0.540924894998739,0.19390321304834596,0.2704624474993695,0.08821389817478141,tanh_saturating,1,TT,w_clone,0.999,20,200
19,-8.008431406032207,-3.039465617682323,-7.412623997359198,3712,0.045498237392891716,0.4738814099927705,0.7025765784552815,0.49361384859393037,1.4116506698905822,0.24680692429696519,0.7058253349452911,0.11228179536836813,tanh_saturating,1,TT,w_clone,0.999,20,200
0,-12.181254346275065,-11.207828667631707,-11.37606478592881,3710,0.2542361954829172,0.29184265567431533,0.43268592130273986,0.1872171064936008,0.32123199127998414,0.0936085532468004,0.16061599563999207,0.04258606783551849,rational_saturating,1,TT,w_clone,0.999,20,200
1,-11.207828667631707,-10.980548609474782,-11.090484107925846,3706,0.08729997771075348,0.306533582475363,0.45446668937797313,0.20653997175417513,0.22041434816184916,0.10326998587708756,0.11020717408092458,0.046981418592590085,rational_saturating,1,TT,w_clone,0.999,20,200
2,-10.980548609474782,-10.788405207690138,-10.885768709289078,3718,0.03336728013221363,0.3462048448041423,0.5132833029066214,0.26345974904273045,0.2625002283142814,0.13172987452136523,0.1312501141571407,0.05992889728293013,rational_saturating,1,TT,w_clone,0.999,20,200
3,-10.788405207690138,-10.626385769832822,-10.702646511820571,3709,-0.009334410038872448,0.34433269890007234,0.5105076593892472,0.2606180702950877,0.24870208339315053,0.13030903514754386,0.12435104169657527,0.05928250376590394,rational_saturating,1,TT,w_clone,0.999,20,200
4,-10.626385769832822,-10.491988829193804,-10.557747008373676,3701,-0.0525421294679949,0.3472727424820777,0.5148665680039284,0.2650875828481438,0.2600488108549394,0.1325437914240719,0.1300244054274697,0.06029917883551172,rational_saturating,1,TT,w_clone,0.999,20,200
5,-10.491988829193804,-10.37461125256336,-10.430795769446371,3719,-0.1065173744807616,0.38637484383696674,0.5728393434726868,0.3281449134302189,0.3232826539717381,0.16407245671510945,0.16164132698586905,0.07464275997502022,rational_saturating,1,TT,w_clone,0.999,20,200
6,-10.37461125256336,-10.265879845210724,-10.319402067702468,3708,-0.10456572579964278,0.4099854509078514,0.6078444295159804,0.3694748504936077,0.37374959415317577,0.18473742524680384,0.18687479707658788,0.08404403497805711,rational_saturating,1,TT,w_clone,0.999,20,200
7,-10.265879845210724,-10.162060162824435,-10.213199587383286,3716,-0.09357225429292744,0.4187073482723311,0.6207755145485581,0.385362239463027,0.37355088978056633,0.1926811197315135,0.18677544489028317,0.08765792174862358,rational_saturating,1,TT,w_clone,0.999,20,200
