bin,x0_lo,x0_hi,x0_mid,n,resid_med,mad,sigma_mad,var_mad,mean_resid2,D_var_mad,D_mean_resid2,D_mad2,model,dt,obs_class,weight_col,weight_cap_q,nbins_diff,min_per_bin_diff
12,-11.258813555880218,-11.110992424862156,-11.189085590266348,32377,-0.2769929007081018,0.5738153639678059,0.8507386586186689,0.7237562652682921,0.7269330388667556,0.36187813263414603,0.3634665194333778,0.16463203596275275,OU_linear,1,ALL,w_clone,0.999,20,200
13,-11.110992424862156,-10.954524827623962,-11.028636069510126,32132,-0.14246305711769924,0.5958672952529653,0.8834328519420463,0.7804536038904576,0.6840834394028862,0.3902268019452288,0.3420417197014431,0.1775289167760423,OU_linear,1,ALL,w_clone,0.999,20,200
14,-10.954524827623962,-10.785304516739837,-10.86927554014958,32375,-0.12724579044193085,0.6359101057176302,0.9428003227369585,0.888872448552913,0.7351448718903634,0.4444362242764565,0.3675724359451817,0.2021908312769038,OU_linear,1,ALL,w_clone,0.999,20,200
15,-10.785304516739837,-10.595842752855896,-10.696443788613934,31639,-0.03600559582188545,0.6079318772836411,0.9013198012607262,0.812377384144675,0.7315595630408214,0.4061886920723375,0.3657797815204107,0.18479058370880602,OU_linear,1,ALL,w_clone,0.999,20,200
16,-10.595842752855896,-10.363073172549734,-10.486884595272876,32830,0.04595741753734117,0.6016187572557428,0.8919599695073642,0.7955925872035782,0.7403674197165425,0.3977962936017891,0.37018370985827126,0.18097256454097216,OU_linear,1,ALL,w_clone,0.999,20,200
17,-10.363073172549734,-10.059158857616866,-10.220654612394164,32243,0.20326763623480737,0.5913934870392811,0.876799983884438,0.7687782117397508,0.7859511085883317,0.3843891058698754,0.39297555429416586,0.17487312825624016,OU_linear,1,ALL,w_clone,0.999,20,200
18,-10.059158857616866,-9.568196153530325,-9.853898068977037,32226,0.3894900390759801,0.6120496575267138,0.9074248222491058,0.8234198080338213,0.9113729952516183,0.41170990401691065,0.45568649762580915,0.18730239163928383,OU_linear,1,ALL,w_clone,0.999,20,200
19,-9.568196153530325,-3.039465617682323,-9.09410743865783,32254,0.9231567761414254,0.7244593946553426,1.0740834985160108,1.1536553617843934,1.8931298282099447,0.5768276808921967,0.9465649141049723,0.26242070725219274,OU_linear,1,ALL,w_clone,0.999,20,200
0,-13.745778305127477,-12.851467988763098,-13.08684085701425,32118,0.24557868185651288,0.35934670368680344,0.5327674228860547,0.28384112688864827,0.4200964128472547,0.14192056344432413,0.21004820642362734,0.06456502672528565,tanh_saturating,1,ALL,w_clone,0.999,20,200
1,-12.851467988763098,-12.616466174220095,-12.717512813561536,31924,-0.008851131512940258,0.38779310763476105,0.5749420613792967,0.33055837394307497,0.3618253086078226,0.16527918697153748,0.1809126543039113,0.07519174716451268,tanh_saturating,1,ALL,w_clone,0.999,20,200
