rep,n,ou_a,ou_b,ou_x_star,ou_tau,ou_sse,ou_aic,ou_bic,tanh_A,tanh_Delta,tanh_x_star,tanh_tau_local,tanh_sse,tanh_aic,tanh_bic,rat_A,rat_Delta,rat_x_star,rat_tau_local,rat_sse,rat_aic,rat_bic,hinge_a,hinge_b,hinge_A,hinge_x_c,hinge_Delta,hinge_tau_from_b,hinge_sse,hinge_aic,hinge_bic,delta_aic_tanh,delta_bic_tanh,delta_aic_rat,delta_bic_rat,delta_aic_hinge,delta_bic_hinge
120,644318,-4.575814154199102,-0.4007234451946956,-11.41888304532792,2.495486630471895,408308.43229645776,-293914.2474330562,-293891.4955377121,0.6372288418278507,0.7685544526878818,-11.667962521532857,1.2060886172121963,387344.494062963,-327873.21038902365,-327839.0825460075,0.6822634009524441,0.7774432253236554,-11.667720547071733,1.1395059800047016,387837.5578795445,-327053.5579364954,-327019.4300934793,-8.650416660793082,-0.7469738369116472,0.3450521813890548,-11.06988216382987,0.6128133151176118,1.3387349738171366,372789.7954895931,-352546.4305018417,-352489.55076348153,-33958.962955967465,-33947.587008295406,-33139.31050343922,-33127.93455576716,-58632.183068785525,-58598.05522576941
121,643782,-4.545768208506624,-0.3980401873418369,-11.42037501003063,2.512309138125292,407929.2266149995,-293732.13692113076,-293709.38669025386,0.6326322739146263,0.7674442490243233,-11.672503754753155,1.2130968979427847,387464.9001031064,-326864.5862814963,-326830.4609351809,0.6765131311101878,0.7738540640500964,-11.672603631381662,1.143886243242859,387950.23053324287,-326058.7030237945,-326024.57767747913,-8.663231542498904,-0.7486476911145014,0.3469564642109213,-11.115078572906997,0.6282811054267903,1.3357417806382519,372764.41705253714,-351761.1945555298,-351704.3189783375,-33132.449360365514,-33121.07424492703,-32326.566102663754,-32315.190987225273,-58029.05763439904,-57994.932288083655
122,644310,-4.53997385046619,-0.3976297111267654,-11.417592104979384,2.5149026142093227,407940.4364141616,-294483.5568316845,-294460.80496117304,0.6254474523678322,0.7459800538363309,-11.675043811458153,1.1927141936739591,387688.8030790091,-327288.66915482964,-327254.54134906246,0.6679207838646276,0.7498050802381446,-11.674801175549199,1.1225958202703767,388154.6743939722,-326514.89044369577,-326480.7626379286,-8.459404891641706,-0.7314125241395498,0.3693667148682796,-11.161741173605245,0.5573267670445644,1.3672174962773882,372833.78952196304,-352458.0206772082,-352401.1410009296,-32805.11232314515,-32793.736387889425,-32031.33361201128,-32019.957676755555,-57974.463845523715,-57940.33603975654
123,644581,-4.487672772572437,-0.3932332728507068,-11.412240729375428,2.543019802852887,410042.50787144864,-291565.5511841143,-291542.79847256973,0.6276335316535968,0.7570614795755171,-11.67055833106109,1.2062157953558066,388928.017902608,-325640.3245376175,-325606.1954703006,0.6708045722198512,0.7627810461405371,-11.67030995934755,1.1371136657824408,389424.2428948347,-324818.44153898157,-324784.3124716647,-8.560357262751507,-0.7397728000033342,0.3526562037740327,-11.120175281638543,0.5932062058789916,1.3517663801581958,374209.611493482,-350503.0886932842,-350446.20691442274,-34074.7733535032,-34063.39699773089,-33252.89035486727,-33241.513999094954,-58937.537509169895,-58903.40844185301
124,645452,-4.508520968423534,-0.3949729483168139,-11.414758878137597,2.5318189619352984,409945.0968707412,-292984.48108404555,-292961.72567179444,0.6283966944464779,0.7540549160614625,-11.669670459893487,1.1999663949945987,388488.65484456974,-327681.51183692366,-327647.37871854706,0.6713419758312161,0.7587545013721629,-11.66940896587617,1.130205660733068,388980.36113266647,-326865.08611999487,-326830.95300161827,-8.64142843649682,-0.7460812688006343,0.34074317230016005,-11.069409148136486,0.6131231860695693,1.340336558251293,373970.812538911,-352260.3347663843,-352203.44623575656,-34697.03075287811,-34685.65304675262,-33880.605035949324,-33869.22732982383,-59275.853682338726,-59241.720563962124
125,643423,-4.495609103386952,-0.39373981184796103,-11.417715374748262,2.5397482548352026,410547.1369947699,-289093.4248203528,-289070.6757050713,0.6233744551650285,0.7363220910062797,-11.675868629721815,1.1811874626966388,388681.3404936398,-324306.55675153533,-324272.43307861313,0.6644015090137482,0.7367753904955103,-11.675829117642035,1.1089309408541161,389186.5791355488,-323470.72794254584,-323436.60426962364,-8.74616990330144,-0.753856539072378,0.3287200773563787,-11.036785337295798,0.6071819899293929,1.3265123377857835,374070.8537238213,-348955.0541177684,-348898.1813295647,-35213.13193118252,-35201.75737354183,-34377.30312219303,-34365.928564552334,-59861.62929741561,-59827.50562449341
126,644574,-4.550579802792733,-0.3986097114350533,-11.41612879026449,2.508719610467727,408126.5511186564,-294574.2674382194,-294551.5147483945,0.6338748782945433,0.7652183720852782,-11.668963501839405,1.2072072869398423,387623.38603027863,-327795.60116499587,-327761.4721302585,0.6785509601610868,0.7739137519179042,-11.66860645300867,1.1405388796947225,388108.2464543719,-326989.83677274856,-326955.7077380112,-8.46288362071143,-0.7324670364563657,0.3707357782391855,-11.156716889905683,0.5805653536690252,1.3652491514675442,372970.7412584764,-352629.76958664577,-352572.88786208344,-33221.33372677647,-33209.95738186402,-32415.569334529166,-32404.192989616713,-58055.50214842637,-58021.373113688955
127,645470,-4.4921245582725815,-0.39352396468430434,-11.415123248913916,2.541141302035385,410150.84355221357,-292686.7794050149,-292664.0239369897,0.6266790104358402,0.7499049802575619,-11.672406352369876,1.1966333127002626,388658.4359451653,-327426.62248034816,-327392.4892783104,0.6693928083573246,0.7544737124377844,-11.671906142645268,1.1271016106211933,389149.6654827363,-326611.32119667606,-326577.1879946383,-8.560738393141168,-0.7393981119274354,0.35342652071643416,-11.104268197119763,0.5854871359117515,1.352451384266099,374018.4262830243,-352205.98330308555,-352149.0946330226,-34739.84307533328,-34728.46534132067,-33924.54179166118,-33913.164057648566,-59519.20389807067,-59485.0706960329
128,645616,-4.533275132146336,-0.3971540394271901,-11.414400162427198,2.517914715011552,411097.52891767304,-291410.5454855205,-291387.78956516297,0.6307308718547254,0.7657657599031503,-11.668541452728794,1.214092720166593,390580.0335436841,-324462.52439057175,-324428.3905100354,0.6746115046869325,0.7725235093380756,-11.668582365915663,1.1451383558846675,391060.1662195086,-323669.3682127899,-323635.2343322535,-8.507649069880523,-0.7362338387431315,0.3618149616352973,-11.153842318724378,0.5961395147479576,1.358264110363576,375745.74001162185,-349456.9104969491,-349400.0206960552,-33051.97890505125,-33040.60094487242,-32258.822727269377,-32247.44476709055,-58046.3650114286,-58012.231130892236
129,645118,-4.543936954418547,-0.3979580867982999,-11.418129459250277,2.512827438802211,410275.9965709621,-291978.4390541298,-291955.68467708025,0.6278423562519975,0.7548685837721658,-11.672800193009122,1.2023218507882634,390005.70537143387,-324663.7471499855,-324629.6155844112,0.6711905812238296,0.7608395024893633,-11.672468898338755,1.1335670132648024,390474.8241988429,-323888.2325159114,-323854.1009503371,-8.499426079871563,-0.7351327872057778,0.3663215668044065,-11.157754376798426,0.5773181438560507,1.360298462269621,375291.0790297216,-349470.61936012254,-349413.73341749865,-32685.308095855697,-32673.93090733094,-31909.793461781577,-31898.416273256822,-57492.18030599272,-57458.048740418395
130,644193,-4.567119025344536,-0.3999327882720334,-11.419716410543444,2.5004201438962848,409495.90831409884,-291861.4625880565,-291838.71108075726,0.6360484465184262,0.7701372610006746,-11.668631470403136,1.2108154107068696,388789.8846534784,-325285.2561606994,-325251.12889975053,0.6805004946670918,0.7775484456943405,-11.668664209705227,1.1426126090837385,389282.5666633088,-324469.43921758566,-324435.3119566368,-8.654540079425448,-0.7477015516525266,0.34581422509285326,-11.084817989662131,0.6257551145204213,1.3374320245689715,374324.0864813573,-349707.1812990922,-349650.30253084406,-33423.7935726429,-33412.41781899327,-32607.97662952915,-32596.60087587952,-57845.718711035675,-57811.591450086795
131,644648,-4.5460371017758945,-0.3981727265920307,-11.417248842444655,2.511472868970767,408954.3145859597,-293375.9377594369,-293353.1848400161,0.6300162367859194,0.7538908243671717,-11.671201490396511,1.1966212620379577,388183.75629631337,-326975.97192852304,-326941.8425493919,0.6737516445256934,0.7607364561098027,-11.670753400326618,1.1291051566120403,388670.6720619464,-326167.86862337455,-326133.7392442434,-8.44510648950961,-0.7302295405029761,0.37121248541380086,-11.136708591432367,0.5603560667150523,1.3694324106789877,373801.5701455715,-351309.8389191094,-351252.9566205575,-33600.03416908614,-33588.65770937578,-32791.930863937654,-32780.554404227296,-57933.901159672474,-57899.7717805414
132,645890,-4.558557881116116,-0.39919108559613153,-11.419488173962097,2.5050659598438956,410807.5258865174,-292264.07510904834,-292241.3183400691,0.6286483595893047,0.7458204288635282,-11.674482792372274,1.1863872982199013,389661.4748372216,-326395.06806445424,-326360.9329109854,0.6710450417875276,0.7489712907370456,-11.67439174711785,1.1161267040166758,390163.7581967604,-325563.035885415,-325528.9007319461,-8.712544917886376,-0.7515673310692633,0.34159544553807164,-11.065897289824113,0.5998419669724306,1.330552777722907,374858.3256117609,-351406.5122443639,-351349.6203219158,-34130.992955405905,-34119.61457091628,-33298.96077636664,-33287.58239187702,-59142.43713531556,-59108.301981846686
133,645694,-4.577237464136843,-0.40069100050928297,-11.42335979175754,2.4956886946025447,409885.79744192964,-293429.784689921,-293407.02852794837,0.6341704042149269,0.7547796967696414,-11.673111584202534,1.1901843601547808,388730.3289953226,-327644.86378765776,-327610.7295446988,0.6783051589011594,0.7615591462914217,-11.672738536727852,1.1227382488511986,389197.4220664083,-326869.4724244518,-326835.3381814928,-8.511106121942104,-0.7356167409088705,0.3699648398491006,-11.122191867863423,0.5710171145742438,1.3594035377232963,374454.506516148,-351799.8559953665,-351742.96559043485,-34215.07909773674,-34203.70101675042,-33439.68773453077,-33428.30965354445,-58370.07130544551,-58335.93706248648
134,643547,-4.5394795927097,-0.3976082705073255,-11.416964709807425,2.5150382277613517,406991.34826454904,-294871.2526371187,-294848.5031364358,0.6276053453626735,0.7470592378408059,-11.673991487077432,1.1903328156153667,385927.0342273495,-329069.6613522539,-329035.53710122965,0.6699412164748791,0.750241834646435,-11.673652294351834,1.1198621852139274,386423.770709744,-328241.86829482793,-328207.74404380366,-8.648913550708928,-0.7462865513893892,0.3447664093721415,-11.081523799645339,0.5888884069488307,1.3399678690956753,371165.5686428773,-354164.0467216381,-354107.172969931,-34198.40871513524,-34187.03396479384,-33370.61565770925,-33359.24090736784,-59292.79408451944,-59258.669833495165
135,645422,-4.494168672894387,-0.39371032201689543,-11.414911983693246,2.539938487965491,410362.1759385386,-292284.5439661153,-292261.7886468245,0.6260205681305873,0.7491900950731024,-11.672583537579836,1.1967499683122587,388635.7320337817,-327391.97906875046,-327357.84608981427,0.6685281163952207,0.7531303385375484,-11.672549916619964,1.126549983564659,389134.1063155601,-326564.84036046517,-326530.707381529,-8.606977209182512,-0.7434473876887215,0.34980619073039865,-11.11330488347305,0.593067976208138,1.3450850948698148,373733.18915080844,-352624.19778432767,-352567.3094861006,-35107.43510263518,-35096.05744298978,-34280.29639434989,-34268.91873470449,-60339.65381821239,-60305.52083927614
136,645657,-4.5483403998712015,-0.3982955284355094,-11.41951158160605,2.51069853565257,410252.463149457,-292798.6531908115,-292775.8971434475,0.6306685633205191,0.7530614243797391,-11.673092681109683,1.1940684349554576,389202.4749733143,-326805.360203575,-326771.226132529,0.6737735067083309,0.7577695465762302,-11.672927808370819,1.1246650974423966,389691.12733488635,-325995.23194402,-325961.097872974,-8.6498563331653,-0.7466299550193145,0.34558355836385524,-11.072808642023382,0.6057336533082883,1.3393515666996392,374628.18509563437,-351443.2997725073,-351386.4096540973,-34006.70701276348,-33995.32898908149,-33196.57875320851,-33185.20072952652,-58644.646581695764,-58610.5125106498
137,644643,-4.536863373388416,-0.39735939951871724,-11.417531279953304,2.5166134265634654,409094.8196178197,-293147.2193743246,-293124.4664704162,0.6312627156663911,0.7591888639912032,-11.6705526023201,1.2026512023441256,388095.6091697929,-327114.8352499217,-327080.7058940592,0.6748880533964482,0.7653067323749639,-11.670401333906028,1.133975817950064,388591.23941843025,-326292.09796700755,-326257.96861114504,-8.719751299343901,-0.7525438992194255,0.3362985362912739,-11.063535982553267,0.6215695723441393,1.3288261336478147,373392.317749382,-352008.28073588136,-351951.3984761105,-33967.61587559711,-33956.23942364298,-33144.878592682944,-33133.502140728815,-58861.061361556756,-58826.93200569425
138,645376,-4.52164748045571,-0.3960096317773114,-11.418024001492906,2.5251911058626253,410682.6404438855,-291713.9164765861,-291691.16129984276,0.6272351429208576,0.7467257503109815,-11.674664219699602,1.1905036870760937,389384.1090502163,-326081.07237547083,-326046.9396103558,0.6696390951962666,0.750257399373794,-11.674734100576634,1.1203906772406989,389864.7171557795,-325284.9903907855,-325250.8576256705,-8.5338309315519,-0.737506415182638,0.3641859507249978,-11.131718405631236,0.5720083277305537,1.355920408844657,374781.017414452,-350746.17078193225,-350689.2828400739,-34367.155898884754,-34355.778310513066,-33571.07391419943,-33559.69632582774,-59032.25430534617,-58998.121540231165
139,645304,-4.543083028333849,-0.3978437791778757,-11.419263706276627,2.5135494189866434,410687.63702649757,-291601.5245418277,-291578.76958822255,0.6329048779807552,0.7567527719146064,-11.671564103364974,1.1956816865260707,389298.4579773897,-326114.6574166576,-326080.52498624986,0.6767055483095302,0.7630584484859767,-11.67130652617923,1.1276077909988527,389791.9597334595,-325297.1433193154,-325263.01088890765,-8.53920478680906,-0.7376254674606977,0.3605401887545634,-11.098843499776082,0.5790243636273544,1.3557015641590253,374858.3190860877,-350501.9578922353,-350445.07050822244,-34513.13287482993,-34501.75539802731,-33695.61877748772,-33684.2413006851,-58900.433350407635,-58866.30091999989
140,644272,-4.550332460837311,-0.3984442503278344,-11.420248772804126,2.5097614011927987,409681.1282746213,-291684.9139307293,-291662.162178177,0.6311556668475079,0.7576713428434266,-11.673572505258631,1.2004508279674306,388912.7973563966,-325200.50372140185,-325166.37609257334,0.6750730397562921,0.7646512528428971,-11.673135575090512,1.1326941053947936,389392.27084287215,-324406.69832611614,-324372.5706972876,-8.520875228887194,-0.73686001561734,0.36773817220280225,-11.156972354170975,0.5740856642877221,1.3571098699964086,374201.2198432408,-350040.58135274873,-349983.7019713679,-33515.58979067253,-33504.21391439636,-32721.784395386814,-32710.408519110642,-58355.66742201941,-58321.539793190896
141,645206,-4.516833899120695,-0.39555491100494594,-11.41898071154075,2.5280940071238205,410427.6098729086,-291867.88889280235,-291845.1342429531,0.6259050514133938,0.7429122942229766,-11.67551314321012,1.1869408827191308,388798.8998100089,-326795.61531441734,-326761.48333964346,0.6679657169996458,0.7456591196470376,-11.67530074291951,1.1163134584157601,389286.6830822158,-325986.65357016627,-325952.5215953924,-8.637169483611748,-0.7453607976626071,0.3474244878013043,-11.080055565911437,0.5920152345636503,1.3416321372628148,374243.50717966055,-351409.8171160408,-351352.93049141765,-34927.72642161499,-34916.34909669036,-34118.76467736391,-34107.387352439284,-59541.92822323844,-59507.796248464554
142,644657,-4.540307527322212,-0.3976851040705973,-11.416840814123663,2.514552317309022,410163.2580438878,-291486.12148823857,-291463.3685408958,0.6300030233446209,0.7567238231788155,-11.670968125884196,1.201143161443015,389418.3299782303,-324942.53316511353,-324908.40374409937,0.6733666051148175,0.7622494845943555,-11.670530765468309,1.131997753978878,389899.54644348286,-324146.4020569905,-324112.2726359763,-8.633237607651143,-0.7455390204135866,0.3474113826857944,-11.091189635274187,0.6039228825504089,1.3413114171344802,374762.18650445034,-349669.19294573826,-349612.31057738134,-33456.411676874966,-33445.03520320356,-32660.280568751914,-32648.904095080507,-58183.0714574997,-58148.94203648553
143,645063,-4.546165214514214,-0.3982129513447087,-11.416417269108045,2.511219177134098,411285.52768079785,-290313.24639512604,-290290.4921885952,0.629370549994185,0.7574053090796894,-11.669893702820046,1.203433031759569,390709.48931785946,-323418.0715366766,-323383.9402268803,0.6732249061959561,0.7642859167634397,-11.669457244048619,1.1352609057232033,391174.7630955181,-322650.3596065862,-322616.2282967899,-8.400081657699925,-0.7270647851524059,0.3743003962690613,-11.17293562359621,0.5601853895930653,1.3753932530102966,376089.19602734246,-348015.45263721526,-347958.56712088815,-33104.825141550566,-33093.44803828513,-32337.11321146018,-32325.736108194746,-57702.20624208922,-57668.07493229298
144,645355,-4.570047905626569,-0.40026966385237794,-11.417422598660968,2.498315736385175,410779.3651994189,-291531.44721999107,-291508.6921083271,0.6332851790423798,0.7569233939363342,-11.671567637251925,1.1952330782174843,390003.32443572587,-325024.00593656406,-324989.87326906814,0.6773181489542472,0.7637896122663105,-11.671319043000736,1.127667424009783,390484.3016845308,-324228.6029056695,-324194.47023817356,-8.47242022222111,-0.7328159696365449,0.3734283611995654,-11.153402593547538,0.5607592340665526,1.3645990827628531,375261.26992960495,-349887.31532793946,-349830.42754877964,-33492.558716572996,-33481.18116074102,-32697.155685678415,-32685.77812984644,-58355.868107948394,-58321.735440452525
145,644198,-4.531661338188605,-0.39678968752966426,-11.420814301908527,2.520226788719753,409502.3985248869,-291858.5179783031,-291835.7664554806,0.631197395802346,0.7560333837499089,-11.673684517789148,1.1977764622885962,388115.07890884124,-326411.8589612258,-326377.731676992,0.6745921613221302,0.7615203494869967,-11.673518571853437,1.1288603591160862,388605.11635278154,-325599.00206598314,-325564.8747817494,-8.60910709976498,-0.7434957345867714,0.3535780345080334,-11.099094497424584,0.5950117595047606,1.3449976287433465,373592.9481030575,-350974.38842306304,-350917.5096160068,-34553.3409829227,-34541.96522151143,-33740.48408768006,-33729.10832626879,-59115.87044475996,-59081.74316052621
146,646137,-4.508474741669542,-0.3948645230048039,-11.417776171334319,2.5325141706585628,410988.41474434594,-292338.443213738,-292315.6856800688,0.6294603676587667,0.7575940711123201,-11.671642668233385,1.2035611931059897,389707.57842414017,-326690.49246381555,-326656.3561633118,0.6724445750276706,0.762258830873888,-11.67149301436541,1.1335638046340424,390200.68618224305,-325873.43429322564,-325839.2979927219,-8.665771548422766,-0.7482188536837823,0.340788591053747,-11.075102344499994,0.6234758190599555,1.3365073535324563,375143.8592785941,-351295.9652518546,-351239.0714176817,-34352.04925007757,-34340.67048324301,-33534.99107948766,-33523.6123126531,-58957.522038116644,-58923.3857376129
147,643469,-4.5856904910810234,-0.4013697390969384,-11.42510270305528,2.491468345994268,407627.3778900566,-293752.71510821185,-293729.9658499502,0.6353793564169703,0.7652425179507297,-11.675074686895881,1.204386812731977,387249.85256193584,-326749.9733075237,-326715.8494201313,0.6799453336028586,0.7731285484284519,-11.674827664041372,1.1370451567508215,387722.10476387496,-325965.739279772,-325931.6153923796,-8.582376979421449,-0.7420315967431708,0.3633800258256046,-11.140181878148834,0.6006717389058911,1.3476515075491,372685.6327207709,-351413.2557565779,-351356.38261092384,-32997.25819931185,-32985.88357018109,-32213.02417156013,-32201.649542429368,-57660.54064836603,-57626.41676097363
148,645219,-4.526469800793899,-0.3964437401806497,-11.417685139211173,2.5224260056277457,410084.76270527963,-292425.97320799145,-292403.2185178454,0.6264118612427216,0.7433448180831013,-11.676246803298461,1.1866710451625222,388853.03068410436,-326725.37510287703,-326691.2430676579,0.6685587331464492,0.7464012164363918,-11.676024848075611,1.1164332756878235,389349.87947506073,-325901.48632162064,-325867.35428640153,-8.654587598213935,-0.7472669749945204,0.35349582008809305,-11.11673803108645,0.5842464883544735,1.3382098145141939,373742.5535726422,-352294.15149455535,-352237.26476919017,-34299.40189488558,-34288.024549812544,-33475.51311362919,-33464.13576855615,-59868.178286563896,-59834.046251344786
149,646191,-4.518818237343774,-0.39586984302774764,-11.414909008431435,2.5260827961828536,413053.243175073,-289178.5064927301,-289155.7487919207,0.63097414907688,0.7564165531379854,-11.672728537741268,1.1988075173042012,391418.8586150942,-323940.46211376996,-323906.32556255587,0.6743113570171478,0.7619297300256431,-11.67242084835789,1.1299375608859383,391923.6116008583,-323107.70532049885,-323073.56876928476,-8.752467859371182,-0.7554877495903322,0.3375806095191567,-11.082551061040752,0.6238739919378554,1.3236482001756562,376383.2165497181,-349248.034302332,-349191.1400503085,-34761.955621039844,-34750.57677063515,-33929.198827768734,-33917.81997736404,-60069.52780960186,-60035.39125838777
150,643983,-4.6087037965832325,-0.40343266433884106,-11.423724958255749,2.478728393594092,408387.1130890928,-293302.43455254624,-293279.6836973318,0.6347626461496135,0.7635581415969537,-11.671450035858474,1.2029033942507434,388353.3824834151,-325692.66768992995,-325658.5414071083,0.6792945573123489,0.7710064132624708,-11.671176673927103,1.1350104383479573,388810.2298381967,-324935.5505030272,-324901.4242202056,-8.478555903698648,-0.7334346783317969,0.37204802447893554,-11.154952874978415,0.5722897194925294,1.363447938232902,373727.60206914216,-350410.2151238435,-350353.3379858074,-32390.233137383708,-32378.857709776494,-31633.115950480977,-31621.740522873763,-57107.78057129728,-57073.654288475576
151,644946,-4.509801510392485,-0.395017250115086,-11.416720432028173,2.531535014505457,409315.04776206706,-293240.97916932206,-293218.22532557935,0.6260687891229756,0.7487103766938095,-11.675926984638037,1.195891553295023,388142.5486046106,-327493.6619778145,-327459.53121220047,0.6682091618645687,0.7517879652483236,-11.675910762746117,1.125078804891775,388649.7695839021,-326651.40290664963,-326617.2721410356,-8.75547543973608,-0.7551113769905397,0.3298539973689573,-11.067279445033405,0.6227856909567175,1.3243079504184565,373153.3709956013,-352889.66577126586,-352832.78116190917,-34252.68280849245,-34241.30588662112,-33410.42373732757,-33399.04681545624,-59648.6866019438,-59614.55583632982
152,644591,-4.557132253763949,-0.39902039328697964,-11.420800366176802,2.506137572975599,408193.96777436644,-294492.56847241585,-294469.8157298436,0.631089764361493,0.756383230724554,-11.674303239610897,1.1985350950665903,387517.10905219294,-327998.0023600043,-327963.87324614596,0.675067342065916,0.7635745639630601,-11.674108522319965,1.1311087300213405,388008.28832779924,-327181.4983903184,-327147.3692764601,-8.572590664451498,-0.7409457091857808,0.361953745925523,-11.140004286620433,0.5833339075639762,1.349626548345751,372738.3161216901,-353057.8869811086,-353001.00512467796,-33505.43388758844,-33494.05751630233,-32688.92991790257,-32677.55354661646,-58565.318508692726,-58531.189394834335
153,644854,-4.542457648419221,-0.3978814275657311,-11.41661141664823,2.513311581588707,409993.1323954179,-292039.7528116299,-292016.99925320275,0.6333836009994832,0.7676752661805366,-11.670540291171433,1.2120226431014953,389368.39186382253,-325321.5638177261,-325287.4334800854,0.6776429669613023,0.7752773551721653,-11.670365774518366,1.1440793942696355,389870.34140523704,-324490.7934760348,-324456.6631383941,-8.700983133050604,-0.7514973027565572,0.33995976561025526,-11.091805829866763,0.6315501835926298,1.33067676534821,374580.1433444196,-350286.3992229181,-350229.51532685023,-33281.81100609619,-33270.434226882644,-32451.04066440492,-32439.663885191374,-58246.64641128818,-58212.51607364748
154,645415,-4.524452471539088,-0.3963812829974115,-11.414394840557177,2.522823460376484,410624.94817514013,-291861.2197309042,-291838.46443330473,0.6297229247371455,0.7579943684117604,-11.671520014666863,1.2036950516422076,389748.663979269,-325535.80170455633,-325501.6687581571,0.6732540937713297,0.764070351861717,-11.671437300623996,1.1348915051992732,390222.6418173684,-324751.38196562626,-324717.24901922705,-8.499262067991598,-0.7351576558303116,0.3655621064608187,-11.153548107605891,0.57926697077758,1.3602524466273382,374920.3816087368,-350566.41193522624,-350509.5236912276,-33674.58197365212,-33663.204324852384,-32890.162234722055,-32878.784585922316,-58705.192204322026,-58671.05925792287
155,645553,-4.549003782937733,-0.39849534096049,-11.415450358775356,2.5094396275492414,410802.44004811,-291782.6611143532,-291759.90538916766,0.633940672749217,0.7667733979449961,-11.669314063467878,1.209534946889781,390385.0011724376,-324690.29659856966,-324656.1630107913,0.6784371219092966,0.7748913207484781,-11.669134103871109,1.142171169183276,390872.2919802946,-323884.9995819923,-323850.8659942139,-8.530419036511939,-0.7377050591292038,0.3619606954719476,-11.13569321107765,0.5905146164595662,1.3555552962865842,375588.7314651427,-349629.6183360107,-349572.7290230468,-32907.635484216444,-32896.257621623634,-32102.338467639056,-32090.960605046246,-57846.9572216575,-57812.82363387913
156,644789,-4.545190292045253,-0.39795885555078,-11.421256817503542,2.5128225846764676,409646.71991437697,-292490.3457699098,-292467.59241308883,0.632004670140361,0.758709770983769,-11.673359839483146,1.2004812730501948,388335.9044277745,-326935.83144068776,-326901.70140545635,0.6759453823873016,0.7656861337976898,-11.673095510245,1.1327633174938514,388840.94126706664,-326097.81819772447,-326063.68816249305,-8.742429000301742,-0.7543665929609469,0.3371907324150176,-11.069495244510787,0.6231395352877066,1.3256154359578982,373666.50114722556,-351760.72579023585,-351703.8423981835,-34445.48567077797,-34434.10899236752,-33607.472427814675,-33596.09574940422,-59270.38002032606,-59236.24998509465
157,644334,-4.525349275944553,-0.3962469662568998,-11.420527250196336,2.523678627615454,409416.52066368423,-292191.28815711493,-292168.5362121066,0.6291236673932,0.755937398427927,-11.673392350933218,1.2015720240826178,388373.6964078952,-326187.58106807264,-326153.4531505601,0.6725585059045864,0.762105896000235,-11.673066828452669,1.1331443871566356,388862.71729613637,-325376.7780201799,-325342.65010266734,-8.698975520871995,-0.7505538082527468,0.3363507822694707,-11.06118303654912,0.6208931554388181,1.3323495117931012,373898.05749220465,-350658.49495736894,-350601.61509484804,-33996.29291095771,-33984.916938453505,-33185.489863064955,-33174.11389056075,-58467.206800254,-58433.07888274145
158,643861,-4.550259557379419,-0.39842133535419255,-11.420722621027018,2.5099057486743526,409586.2352468473,-291237.12072093185,-291214.3702446453,0.6305106816354171,0.7535674287947213,-11.675310184973917,1.1951699641949283,388675.8790293819,-324974.52355128387,-324940.39783685404,0.6737237024037812,0.758684084241619,-11.675253211489958,1.1261056743806213,389162.39452091116,-324169.09033362835,-324134.9646191985,-8.575952229316435,-0.7412231106305627,0.3616932515556583,-11.136342334768788,0.5876478452054631,1.3491214529850457,373980.3202768488,-349786.60309820843,-349729.72690749203,-33737.40283035202,-33726.02759220876,-32931.9696126965,-32920.59437455324,-58549.48237727658,-58515.35666284675
159,646201,-4.528619520536313,-0.3966262142692051,-11.417852268994427,2.5212655241220707,411378.94896964764,-291817.6538338368,-291794.89610207704,0.6283130346807961,0.7534548516770144,-11.670979125375492,1.1991711298171532,390046.31867943256,-326225.41039170005,-326191.2737940604,0.6717967579983951,0.7598026876890518,-11.67050305642965,1.1310008252389734,390539.19782430574,-325409.35876919323,-325375.2221715536,-8.542218378085586,-0.7381773846522738,0.35862037051059353,-11.120167157891757,0.5814525346580194,1.3546879392289437,375358.04438215005,-351025.92782422045,-350969.03349482105,-34407.756557863264,-34396.37769198336,-33591.70493535645,-33580.32606947655,-59208.27399038366,-59174.137392744015
160,644714,-4.574548431057247,-0.40052931530758806,-11.421257461627258,2.496696151271839,410255.3802407422,-291424.111540577,-291401.3584164038,0.6362911847847044,0.7634451729309151,-11.671935108945013,1.199836161786894,389350.3456749584,-325140.83076458157,-325106.7010783218,0.6801789383443742,0.7690482724834067,-11.672013961984616,1.1306558158877276,389829.29295276344,-324348.2431792686,-324314.11349300883,-8.591799616739943,-0.7425032449329863,0.35889488589162016,-11.106848678322558,0.6010525210183816,1.3467954609279233,374872.37221193087,-349567.5860580055,-349510.7032475726,-33716.71922400454,-33705.342661917966,-32924.131638691586,-32912.75507660501,-58143.47451742849,-58109.34483116877
161,646068,-4.549711959279836,-0.39858471650697025,-11.414667373981644,2.508876930263613,410458.7811626684,-293071.34154380986,-293048.5842237291,0.6296983025765068,0.7473403554342847,-11.670638499262916,1.186822883873797,389126.0623217957,-327551.3821850376,-327517.24620491645,0.6725796902295907,0.7516283928510626,-11.670231708806648,1.1175306120148945,389625.83823551517,-326722.13407887565,-326687.9980987545,-8.606544861917587,-0.7429334000564848,0.3518039529488383,-11.080270845054196,0.5777838579308836,1.3460156723657473,374381.123567113,-352504.3644553463,-352447.4711551444,-34480.04064122774,-34468.66198118735,-33650.79253506579,-33639.413875025406,-59433.02291153645,-59398.8869314153
