bin,x0_lo,x0_hi,x0_mid,y_med,n,series,dt,obs_class,weight_col
8,-11.757940336233895,-11.642284912965152,-11.688207126531818,-0.10240696724885626,32196,resid_rational_saturating,1,ALL,unweighted
9,-11.642284912965152,-11.516584476799252,-11.594290069440897,-0.03994935587837693,32264,resid_rational_saturating,1,ALL,unweighted
10,-11.516584476799252,-11.387217733138815,-11.45044903322954,-0.004441923108959689,32292,resid_rational_saturating,1,ALL,unweighted
11,-11.387217733138815,-11.258813555880218,-11.325094720585987,-0.03866584615830154,32066,resid_rational_saturating,1,ALL,unweighted
12,-11.258813555880218,-11.110992424862156,-11.189085590266348,-0.011415562211093522,32377,resid_rational_saturating,1,ALL,unweighted
13,-11.110992424862156,-10.954524827623962,-11.028636069510126,0.07776859151643653,32132,resid_rational_saturating,1,ALL,unweighted
14,-10.954524827623962,-10.785304516739837,-10.86927554014958,0.10534418775743476,32375,resid_rational_saturating,1,ALL,unweighted
15,-10.785304516739837,-10.595842752855896,-10.696443788613934,0.12788765853167516,31639,resid_rational_saturating,1,ALL,unweighted
16,-10.595842752855896,-10.363073172549734,-10.486884595272876,0.14117445793865396,32830,resid_rational_saturating,1,ALL,unweighted
17,-10.363073172549734,-10.059158857616866,-10.220654612394164,0.15395854310584872,32243,resid_rational_saturating,1,ALL,unweighted
18,-10.059158857616866,-9.568196153530325,-9.853898068977037,0.18617157730866457,32226,resid_rational_saturating,1,ALL,unweighted
19,-9.568196153530325,-3.039465617682323,-9.09410743865783,0.3273840706906319,32254,resid_rational_saturating,1,ALL,unweighted
0,-13.745778305127477,-12.851467988763098,-13.08684085701425,-0.06046271045896878,32118,resid_hinge_plateau_smooth,1,ALL,unweighted
1,-12.851467988763098,-12.616466174220095,-12.717512813561536,-0.09683388952422267,31924,resid_hinge_plateau_smooth,1,ALL,unweighted
2,-12.616466174220095,-12.403731537090604,-12.501481883886775,0.0598840504400987,31311,resid_hinge_plateau_smooth,1,ALL,unweighted
3,-12.403731537090604,-12.27907382426767,-12.336658280325969,-0.05895620794230777,33554,resid_hinge_plateau_smooth,1,ALL,unweighted
4,-12.27907382426767,-12.12977682455901,-12.18882144650468,0.04563328211383655,32232,resid_hinge_plateau_smooth,1,ALL,unweighted
5,-12.12977682455901,-12.017282210422035,-12.056671612243909,-0.058740478025032544,31714,resid_hinge_plateau_smooth,1,ALL,unweighted
6,-12.017282210422035,-11.894612166086493,-11.955149926079956,0.020489005609041683,32767,resid_hinge_plateau_smooth,1,ALL,unweighted
7,-11.894612166086493,-11.757940336233895,-11.822248159564992,0.02829128181894886,32240,resid_hinge_plateau_smooth,1,ALL,unweighted
8,-11.757940336233895,-11.642284912965152,-11.688207126531818,-0.048827275251650634,32196,resid_hinge_plateau_smooth,1,ALL,unweighted
9,-11.642284912965152,-11.516584476799252,-11.594290069440897,-0.011386558545845457,32264,resid_hinge_plateau_smooth,1,ALL,unweighted
10,-11.516584476799252,-11.387217733138815,-11.45044903322954,-0.004554144518911368,32292,resid_hinge_plateau_smooth,1,ALL,unweighted
