rep,n,ou_a,ou_b,ou_x_star,ou_tau,ou_sse,ou_aic,ou_bic,tanh_A,tanh_Delta,tanh_x_star,tanh_tau_local,tanh_sse,tanh_aic,tanh_bic,rat_A,rat_Delta,rat_x_star,rat_tau_local,rat_sse,rat_aic,rat_bic,hinge_a,hinge_b,hinge_A,hinge_x_c,hinge_Delta,hinge_tau_from_b,hinge_sse,hinge_aic,hinge_bic,delta_aic_tanh,delta_bic_tanh,delta_aic_rat,delta_bic_rat,delta_aic_hinge,delta_bic_hinge
263,12271,-1.315358931662397,-0.14964138203178515,-8.790074736031261,6.6826434400852515,3486.183171003745,-15438.210046992463,-15423.38005892451,0.21311817409909176,0.6765325870315068,-8.919015289878885,3.1744481196472014,3446.88657125346,-15575.315452649264,-15553.070470547334,0.22521853634557165,0.6731254007125826,-8.922804879289474,2.9887655413928718,3447.7147174365446,-15572.367586214066,-15550.122604112137,0.2616570882358485,-0.12718411809939048,0.1616335317381067,-10.278140608580362,0.568073343105667,7.862616928463747,3368.543471897652,-15853.437200437123,-15816.362230267241,-137.10540565680094,-129.6904116228252,-134.15753922160366,-126.74254518762791,-415.22715344466087,-392.9821713427318
264,12111,-1.5825160658135538,-0.1773854216320116,-8.921342302280648,5.637441852885257,3972.7468763563384,-13495.603257054961,-13480.79951823592,0.2431679374103058,0.7750033441887282,-8.914321741665033,3.187111559370748,3952.55651497608,-13555.310925167738,-13533.105316939174,0.2585614407518657,0.7805851379434625,-8.918707483690419,3.0189541629781083,3953.0770144792045,-13553.716171384132,-13531.510563155569,-2167.8329067691543,-252.03023985108842,0.09186136668319193,-21.18886849643619,1.7269515151172423,0.003967777837258132,3918.0877507603036,-13657.389629311681,-13620.380282264076,-59.707668112776446,-52.30579870325528,-58.11291432917096,-50.711044919649794,-161.78637225671991,-139.5807640281564
265,12439,-1.3000292892983936,-0.14792888224169815,-8.788204639945166,6.760005110875639,4021.8861783282805,-14040.69710995779,-14025.83992600337,0.21685533575736285,0.7560663041177006,-8.863975522549191,3.486500811599375,3968.3249790885275,-14205.46560299302,-14183.179827061389,0.23076298532341905,0.7670152998156285,-8.864276538204068,3.3238229204767866,3970.727599358286,-14197.936695947095,-14175.650920015465,-912.0073304569844,-107.45597732657193,0.09339890957756684,-18.55758370157668,1.5011329866320366,0.009306136567544093,3916.89375332732,-14363.734301296608,-14326.591341410558,-164.76849303522977,-157.33990105801968,-157.23958598930585,-149.81099401209576,-323.03719133881896,-300.7514154071887
266,11964,-1.375863898570438,-0.15473635940148173,-8.891665177417007,6.462605194202496,3498.0680816706245,-14708.02672914886,-14693.24741430936,0.23065972026027862,0.820724053798126,-8.936015087806192,3.5581594084654795,3469.1026806693862,-14805.505862350488,-14783.33689009124,0.24812794113372832,0.8532385964465042,-8.93863531389478,3.438704212624938,3470.5247022994004,-14800.602697935245,-14778.433725675995,10.98040342596891,0.6475024974925452,0.17918046246681169,-11.153403969699276,0.6175735892842231,,3411.894379283617,-15000.446766522526,-14963.498479423777,-97.47913320162843,-90.08947578187872,-92.57596878638469,-85.18631136663498,-292.42003737366576,-270.25106511441663
267,12255,-1.3449671234277956,-0.15039052946604634,-8.943163696564076,6.649354873278573,3856.858845268814,-14163.771863941789,-14148.944485349864,0.22019156779048968,0.6586605665831372,-8.95711386465035,2.991306947820304,3819.6922488918144,-14280.4397896763,-14258.198721788414,0.23375466986918692,0.6647037261291003,-8.956288380212337,2.8435954948026487,3820.5759821328443,-14277.60477116919,-14255.363703281304,-4.183486877422594,-0.5565383932919559,0.16727512271910028,-10.248245444173868,0.7128433585209142,1.7968212293224621,3751.4008222868733,-14497.52652670199,-14460.458080222179,-116.6679257345113,-109.25423643854992,-113.83290722740094,-106.41921793143956,-333.7546627602005,-311.51359487231457
268,12186,-1.2358578003438767,-0.13995462548998208,-8.830417687283505,7.145172919430089,3502.9784141994123,-15187.971432204798,-15173.155346143181,0.20688415163388693,0.5632512225897325,-8.96889648375894,2.7225440815132687,3423.9870700488477,-15463.908502884009,-15441.684373791584,0.21719864862659563,0.5515876921675406,-8.966153511970976,2.539553978145698,3425.669543790078,-15457.92203477945,-15435.697905687026,-16.300403745216503,-1.9036018255505067,0.10946195351953052,-11.48615071388816,1.1082680479280191,0.5253199416904362,3345.27623516187,-15743.311119016647,-15706.270903862605,-275.9370706792106,-268.5290276484029,-269.9506025746523,-262.5425595438446,-555.3396868118489,-533.115557719424
269,12193,-1.325379964730495,-0.1487128003622106,-8.912346223743677,6.724370717008634,3579.4520359810963,-14940.378377528823,-14925.561142937702,0.2228694551212373,0.6908103084846795,-8.94078907652703,3.0996186000853734,3520.98685100318,-15139.177827536982,-15116.951975650301,0.23617219169597567,0.6925360719841185,-8.942197499895144,2.9323353736566062,3522.579638264345,-15133.663332732109,-15111.437480845429,-25.213412860185382,-3.05270524049971,0.13629509719119273,-12.587394248828135,1.2232582767569082,0.3275783022655361,3468.4240923414936,-15318.572337910588,-15281.529251432787,-198.7994500081586,-191.39083271259915,-193.2849552032858,-185.87633790772634,-378.19396038176455,-355.9681084950844
270,12158,-1.1771510412027588,-0.13188089632828276,-8.925864730798851,7.582599359279174,3586.7476447923846,-14837.77571592181,-14822.964230585194,0.21017381826020728,0.7541553352005599,-8.925383450890962,3.5882458692684174,3539.302196148269,-14997.674748735768,-14975.457520730843,0.22141417178328954,0.7438749023397051,-8.932111104549891,3.359653523297403,3542.1767446196864,-14987.8042788728,-14965.587050867874,-314.65386834485776,-37.691913119332916,0.11469112912493547,-16.289859488062962,1.3307235408556783,0.02653088997722115,3484.5154638297404,-15183.34670014109,-15146.317986799546,-159.8990328139571,-152.49329014564864,-150.028562950989,-142.62282028268055,-345.5709842192791,-323.35375621435196
271,12205,-1.362344581534516,-0.1510862132408255,-9.017001302183623,6.618737597228936,3812.3075031423323,-14197.872916085855,-14183.0537141202,0.22461323517439621,0.6809415583244327,-8.97433152173559,3.031618140381309,3743.775275489129,-14417.273025008917,-14395.044222060436,0.23573924308907623,0.6635624273996062,-8.979823828919061,2.8148152963606194,3745.873886196173,-14410.433306940191,-14388.20450399171,-934.1246181611799,-106.30858999256372,0.06848336751412297,-18.721619000849884,1.582556816357338,0.009406577587662012,3680.734441943484,-14620.541085508403,-14583.493080594268,-219.40010892306236,-211.99050794023606,-212.56039085433622,-205.15078987150991,-422.6681694225481,-400.43936647406736
272,12125,-1.3233004319622466,-0.14844983742258033,-8.914125168054664,6.736282217361947,3854.0163492285974,-13893.112699425803,-13878.306649994192,0.22907487174781271,0.7889446387594562,-8.928154585791098,3.444047060857906,3806.4564872893093,-14041.670177453107,-14019.46110330569,0.24234032753661827,0.7887012218077885,-8.935187376740961,3.254519088196799,3808.7839420805562,-14034.258621512281,-14012.049547364864,-2059.5777878104536,-234.6665231079149,0.06175631292079683,-20.519829118831908,1.6544202159219519,0.004261366243280193,3764.4300745129412,-14172.284660143781,-14135.269536564752,-148.55747802730366,-141.1544533114975,-141.1459220864781,-133.74289737067193,-279.17196071797844,-256.96288657055993
