rep,model,intercept,slope,xstar,sse,tau
239,hinge_plateau_smooth,-5.031674880340837,-0.49461006704586646,-9.828131984979136,68.17203845900472,2.021794675495894
240,hinge_plateau_smooth,-4.9690431410884095,-0.4881664328752015,-9.835405666734806,82.15496329553037,2.0484816911933135
241,hinge_plateau_smooth,-5.237860041902276,-0.5133060485474371,-9.88025609701202,63.203839663634284,1.9481554967641983
242,hinge_plateau_smooth,-5.095655578989399,-0.5002517651191922,-9.862174399657732,96.48181168994535,1.9989934463534287
243,hinge_plateau_smooth,-5.199350351010076,-0.5099393922902262,-9.87403594321159,83.22700881069326,1.9610173583743484
244,hinge_plateau_smooth,-5.192642971634722,-0.5096980388046908,-9.872120521001824,61.660970182721954,1.9619459442008687
245,hinge_plateau_smooth,-4.964670423178057,-0.48850674315427206,-9.8190033035983,89.13998675248006,2.047054649733252
246,hinge_plateau_smooth,-4.972341005378388,-0.48918907341214585,-9.818437529832352,73.9833805171158,2.044199378830957
247,hinge_plateau_smooth,-5.122642888085277,-0.5029500523977146,-9.863090421116311,67.75779355805308,1.9882690045118763
248,hinge_plateau_smooth,-5.148077414932772,-0.5051381379618493,-9.871503835490083,88.77856056800717,1.9796565035355247
249,hinge_plateau_smooth,-4.923350747829749,-0.4841962138919268,-9.815678345976309,78.33667272005793,2.065278437355153
250,hinge_plateau_smooth,-4.973706695207987,-0.4884550434788765,-9.826925476204602,72.84262800478093,2.0472713166759338
251,hinge_plateau_smooth,-5.076714757802121,-0.49816876700005464,-9.861758736995663,80.12789821373997,2.0073518579294842
252,hinge_plateau_smooth,-4.9646703479714365,-0.48793172075696806,-9.821683623478366,94.34745496795044,2.0494670820921805
253,hinge_plateau_smooth,-4.922968858984719,-0.4840958384169134,-9.827202691198028,71.57955432615631,2.065706665172319
254,hinge_plateau_smooth,-5.087527680338318,-0.49908522206734696,-9.865292322766749,91.91166303577214,2.0036658185504423
255,hinge_plateau_smooth,-5.183267363310517,-0.5080839761452789,-9.874739184666014,83.4593533507216,1.968178582577588
256,hinge_plateau_smooth,-5.123573640854546,-0.5031877823633485,-9.83509275530974,75.93253585930034,1.9873296511756455
257,hinge_plateau_smooth,-5.035182973499235,-0.49505087169794054,-9.817127312240585,72.97949140227065,2.0199944231391203
258,hinge_plateau_smooth,-5.0741867446128355,-0.4978116724545545,-9.86606050505155,69.8700159904029,2.008791788809031
259,hinge_plateau_smooth,-5.22763525484532,-0.5128710967189591,-9.866914677000484,85.58038916368689,1.9498076736969556
260,hinge_plateau_smooth,-5.110124369425897,-0.5012437496855358,-9.8681218015151,76.19555570623723,1.9950373458569168
261,hinge_plateau_smooth,-4.996475363326154,-0.49113850003135845,-9.823349408300004,90.9762246064432,2.0360855439680487
262,hinge_plateau_smooth,-5.175866360102689,-0.5075061945752452,-9.871457141990149,73.81646594205583,1.970419298698305
263,hinge_plateau_smooth,-5.074990178143401,-0.49790583716254533,-9.870681514290002,83.99804896583902,2.0084118830555946
264,hinge_plateau_smooth,-5.028245653170613,-0.4937121393748854,-9.826501824230574,77.65106227601231,2.025471768359093
265,hinge_plateau_smooth,-5.112364376008419,-0.5014097184085222,-9.867431375119816,88.46043361502637,1.9943769801151974
