bin,x0_lo,x0_hi,x0_mid,n,resid_med,mad,sigma_mad,var_mad,mean_resid2,D_var_mad,D_mean_resid2,D_mad2,model,dt,obs_class,weight_col,weight_cap_q,nbins_diff,min_per_bin_diff
15,-8.4372682099423,-8.239611726240234,-8.341456751393569,1127,0.07904412200881848,0.31134206310918866,0.4615957427656831,0.2130706297394027,0.2485375824192753,0.10653531486970134,0.12426879120963764,0.04846694013054301,tanh_saturating,1,TT,unweighted,,20,200
16,-8.239611726240234,-7.984983465921255,-8.12735118798228,1127,0.0943606347828718,0.31471706771065733,0.4665995245878205,0.2177151163455801,0.24227417342715907,0.10885755817279005,0.12113708671357953,0.049523416354197235,tanh_saturating,1,TT,unweighted,,20,200
17,-7.984983465921255,-7.609039077692163,-7.812343752592843,1127,0.11629013013998785,0.3032358714125872,0.4495775029563017,0.20211993116442348,0.23541100394107706,0.10105996558221174,0.11770550197053853,0.04597599685567555,tanh_saturating,1,TT,unweighted,,20,200
18,-7.609039077692163,-6.956377852943385,-7.370318149679292,1127,0.0716412689627039,0.3088554331968079,0.4579090652575874,0.20968071204507743,0.2850135285831941,0.10484035602253872,0.14250676429159706,0.04769583930759394,tanh_saturating,1,TT,unweighted,,20,200
19,-6.956377852943385,-3.039465617682323,-6.165021289013288,1127,0.1468695554117287,0.3094566266304791,0.45880039464234834,0.2104978021239746,0.5243120833775743,0.1052489010619873,0.26215604168878714,0.04788170188275788,tanh_saturating,1,TT,unweighted,,20,200
0,-11.58772311199863,-10.31672409080351,-10.476217830474514,1126,0.26013695630881867,0.2446758275783723,0.3627563819676948,0.13159219265829208,0.22164738892157435,0.06579609632914604,0.11082369446078717,0.029933130300580688,rational_saturating,1,TT,unweighted,,20,200
1,-10.31672409080351,-10.106613415412077,-10.2034213248372,1128,0.0970044033827157,0.25568871883710365,0.3790840945478898,0.14370475073919348,0.16487862976277048,0.07185237536959674,0.08243931488138524,0.03268836047027972,rational_saturating,1,TT,unweighted,,20,200
2,-10.106613415412077,-9.923598126784777,-10.01172309807858,1125,0.0849825800730572,0.28558417386831897,0.4234070961771697,0.17927356909318304,0.16810322223876611,0.08963678454659152,0.08405161111938306,0.04077916018202512,rational_saturating,1,TT,unweighted,,20,200
3,-9.923598126784777,-9.76136389416373,-9.833903241897689,1129,0.05313112243236445,0.27241982706859513,0.4038896356118991,0.16312683775471265,0.16645436304778294,0.08156341887735633,0.08322718152389147,0.03710628109004164,rational_saturating,1,TT,unweighted,,20,200
4,-9.76136389416373,-9.637571961330098,-9.699772097616384,1127,-0.006360127843617114,0.2722737748822281,0.40367309864039136,0.16295197056593513,0.16622003945732958,0.08147598528296757,0.08311001972866479,0.03706650424430911,rational_saturating,1,TT,unweighted,,20,200
5,-9.637571961330098,-9.522506060380522,-9.57754903160922,1123,-0.0007274545353986306,0.266539434777132,0.39517136600057584,0.15616040850676108,0.17701648711547657,0.07808020425338054,0.08850824355773829,0.0355216351456565,rational_saturating,1,TT,unweighted,,20,200
6,-9.522506060380522,-9.416468954511826,-9.472293613794292,1126,-0.025437751736483154,0.2961204292480979,0.4390281484032299,0.19274571509036845,0.22126284113532882,0.09637285754518422,0.11063142056766441,0.043843654309038874,rational_saturating,1,TT,unweighted,,20,200
7,-9.416468954511826,-9.317607578541894,-9.367159742312566,1131,-0.017900790229872565,0.2941089635315377,0.43604594933185775,0.19013606992872106,0.2244396911560825,0.09506803496436053,0.11221984557804125,0.04325004121479769,rational_saturating,1,TT,unweighted,,20,200
8,-9.317607578541894,-9.214392806980074,-9.26641665828837,1127,-0.05123109777722594,0.3205653735260733,0.4752702227897562,0.22588178467062453,0.22770648041791364,0.11294089233531227,0.11385324020895682,0.05138107935195544,rational_saturating,1,TT,unweighted,,20,200
